Asset ID,Catalogue Number,Catalogue Description,User Defined Text Box1,UOMDescription,Total Quantity Reserved,Stock On Hand
221702,WIM0051900,Ключ комбинированный 18ММ 12-гранный Эврика ER-53181,16460,Each,0.0000000,0.0000000
221703,WIM0051901,Ключ комбинированный 19ММ 12-гранный Эврика ER-53191,16461,Each,0.0000000,0.0000000
221704,WIM0051902,Ключ комбинированный 20ММ 12-гранный Эврика ER-53201,16462,Each,0.0000000,0.0000000
221705,WIM0051903,Ключ комбинированный 21ММ 12-гранный Эврика ER-31021,16463,Each,0.0000000,0.0000000
221706,WIM0051904,Ключ комбинированный 22ММ 12-гранный Эврика ER-53221,16464,Each,0.0000000,0.0000000
221707,WIM0051905,Ключ комбинированный 23ММ 12-гранный Эврика ER-53231,16465,Each,0.0000000,0.0000000
221708,WIM0051906,Ключ комбинированный 24ММ 12-гранный Эврика ER-53241,16466,Each,0.0000000,0.0000000
221709,WIM0051907,Ключ комбинированный 25ММ 12-гранный Эврика ER-53251,16467,Each,0.0000000,0.0000000
221710,WIM0051908,Ключ комбинированный 26ММ 12-гранный Эврика ER-53261,16468,Each,0.0000000,0.0000000
221711,WIM0051909,Ключ комбинированный 27ММ 12-гранный Эврика ER-31027,16469,Each,0.0000000,0.0000000
221712,WIM0051910,Ключ комбинированный 28ММ 12-гранный Эврика ER-53281,16470,Each,0.0000000,0.0000000
221713,WIM0051911,Ключ комбинированный 30ММ 12-гранный Эврика ER-31030,16471,Each,0.0000000,0.0000000
221714,WIM0051912,Ключ комбинированный 32ММ 12-гранный Эврика ER-53321,16472,Each,0.0000000,0.0000000
221715,WIM0051913,Ключ комбинированный 34ММ 12-гранный RockForce RF-75534,16473,Each,0.0000000,0.0000000
221716,WIM0051914,Ключ комбинированный 36ММ 12-гранный Эврика ER-53361,16474,Each,0.0000000,0.0000000
221717,WIM0051915,Ключ комбинированный 41ММ 12-гранный Эврика ER-53411,16475,Each,0.0000000,0.0000000
221718,WIM0051916,Ключ комбинированный 46ММ 12-гранный Эврика ER-53461,16476,Each,0.0000000,0.0000000
221719,WIM0051917,Ключ комбинированный 50ММ 12-гранный RockForce RF-75550,16477,Each,0.0000000,0.0000000
221720,WIM0051918,Ключ комбинированный 55ММ KING TONY,16478,Each,0.0000000,0.0000000
221721,WIM0051919,Ключ комбинированный 60ММ KING TONY,16479,Each,0.0000000,0.0000000
221722,WIM0051920,Ключ комбинированный 65ММ KING TONY,16480,Each,0.0000000,0.0000000
221723,WIM0051921,Ключ комбинированный 70ММ HORTZ покрытие сатин финиш,16481,Each,0.0000000,0.0000000
221724,WIM0051922,Ключ комбинированный 75ММ KING TONY,16482,Each,0.0000000,0.0000000
221725,WIM0051923,Ключ комбинированный 80ММ SITOMO покрытие оксидированное,16483,Each,0.0000000,0.0000000
221726,WIM0051924,Ключ комбинированный Profi 29ММ 12-гранный RockForce RF-75629,16484,Each,0.0000000,0.0000000
221727,WIM0051925,Ключ разводной (шведский) 19ММ оцинкованный ГОСТ Р 54488-2011 НИЗ,16485,Each,0.0000000,0.0000000
221728,WIM0051926,Ключ разводной 46ММ оцинкованный ГОСТ Р 54488-2011 НИЗ,16486,Each,0.0000000,0.0000000
221729,WIM0051927,Ключ трубный рычажный №1 300ММ НИЗ,16487,Each,0.0000000,0.0000000
221730,WIM0051928,"Металлорукав гофрированный 50ММ 10000М 20БАР в комплекте фланец 2"" F-304.0-0",16488,Each,0.0000000,0.0000000
221731,WIM0051929,Таль ручная шестеренная TOR ТРШ (С) 5Т 6М,16489,Each,0.0000000,0.0000000
221732,WIM0051930,"Samsung TV 85""",,Each,0.0000000,0.0000000
221733,WIM0051931,Epson EB-L610U,,Each,0.0000000,0.0000000
221734,WIM0051932,Universal bracket for projector,,Each,0.0000000,0.0000000
221735,WIM0051933,Firewall software package with the provision of services for the renewal of technical support and licenses,,Each,0.0000000,0.0000000
221736,WIM0051934,Motorola MTP8550Ex,,Each,0.0000000,0.0000000
221737,,110-VC-121A ichki qismidagi setkani remont qilish kerak.,,Each,0.0000000,0.0000000
221738,,110-VC-121A ichki qismidagi setkani remont qilish kerak.,,Each,0.0000000,0.0000000
221739,0000161,0000161,,Each,0.0000000,0.0000000
221740,"Маски наркозные, дыхатель","Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",,Each,0.0000000,0.0000000
221741,WIM0051935,Bioltrol NX22.Биоцид,O0009269,Kg,0.0000000,4000.0000000
221742,WIM0051936,Pump shaft. Material Monel K 500 (Silverin500) Mat.No.: 2.4375UNS N05500 / Вал насоса,O0009281,Each,0.0000000,1.0000000
221743,WIM0051937,Датчик движения MW-701,O0007858,Each,0.0000000,0.0000000
221744,WIM0051938,MemKare NX 20.Биоцид,O0009268,Kg,0.0000000,42500.0000000
221745,WIM0051939,"труба ПЭ 75х6,8",O0009266,Meter,0.0000000,600.0000000
221746,	                        ,	                                              	                                               WIM0000956,,Each,0.0000000,0.0000000
221747,	                        ,	                                               WIM0000956		Oil Mobilgear 600XP 100 / Масло	190	190	$4.57		C.WHS,,Each,0.0000000,0.0000000
221750,Motorola MTP8550Ex,Motorola MTP8550Ex,,Each,0.0000000,0.0000000
221751,Epson EB-L610U,Epson EB-L610U,,Each,0.0000000,0.0000000
221752,Universal bracket for pro,Universal bracket for projector,,Each,0.0000000,0.0000000
221753,Cabel HDMI,Cabel HDMI,,Each,0.0000000,0.0000000
221754,Firewall software package,Firewall software package with the provision of services for the renewal of technical support and licenses,,Each,0.0000000,0.0000000
221755,150-mov-0006,150-mov-0006,,Each,0.0000000,0.0000000
221756,,150-mov-0006,,Each,0.0000000,0.0000000
221757,,150-mov-0007,,Each,0.0000000,0.0000000
221758,6966,6966,,Each,0.0000000,0.0000000
221763,,"Обязательное страхование гражданской ответственности за причинение вреда жизни, здоровью и (или) имуществу других лиц и окружающей среде в случае аварии на опасном производственном объекте",,Each,0.0000000,0.0000000
221764,WIM0051940,Бел ва умртка суяклари синганда ишлатиладиган носилка,,Each,0.0000000,0.0000000
221765,WIM0051941,Жонлантириш ва суний нафас бериш мосламаси,,Each,0.0000000,0.0000000
221766,WIM0051942,Цифровой преобразователь GFX1210 Servomex,16490,Each,0.0000000,1.0000000
221767,WIM0051943,Centering Sleeve ,,Each,0.0000000,0.0000000
221768,WIM0051944,Micrometr 25-50 mm ,,Each,0.0000000,0.0000000
221769,Serv_0000162,Operativ izolyatsiyalovchi shtanga ШОИ-10 kV,,Each,0.0000000,0.0000000
221770,Serv_0000163,Operativ izolyatsiyalovchi shtanga ШОИ-35 kV,,Each,0.0000000,0.0000000
221771,Serv_0000164,Dielektrik rezinali qo‘lqop,,Each,0.0000000,0.0000000
221772,Serv_0000165,Dielektrik rezinali etik,,Each,0.0000000,0.0000000
221773,Serv_0000166,1000 V dan yuqori kuchlanish ko‘rsatgichlar ,,Each,0.0000000,0.0000000
221785,7139,7139,,Each,0.0000000,0.0000000
221786,0043589,0043589,,Each,0.0000000,0.0000000
221787,WIM005230,WIM005230,,Each,0.0000000,0.0000000
221788,WIM043377,WIM043377,,Each,0.0000000,0.0000000
221789, | CONSOLE ASSEMBLY (DW) , | CONSOLE ASSEMBLY (DW) ANCHOR BOLT M16X290 FOR CENTIFUGAL COMPRESSOR 150-CC-003 C2100-01-34 (S.469-2 OF 5),,Each,0.0000000,0.0000000
221790,WIM00447176,WIM00447176,,Each,0.0000000,0.0000000
221791,WIM044021,WIM044021,,Each,0.0000000,0.0000000
221792,WIM00510934,WIM00510934,,Each,0.0000000,0.0000000
221793,Serv_0000167,"Услуга на проведения по проектированию, поставку и отделочной работы учебного помещения в заведении Бухарского нефтегазового колледжа в г. Бухаре.",,Each,0.0000000,0.0000000
221794,Serv_0000168,"Услуга на проведения по проектированию, поставку и отделочной работы учебного помещения в заведении филиала РГУ нефти и газа в г. Ташкенте",,Each,0.0000000,0.0000000
221795,Serv_0000169,Поздравительные открытки ко Дню независимости РУз,,Each,0.0000000,0.0000000
221796,WIM0051945,Pneumatic positioner,,Each,0.0000000,0.0000000
221797,WIM0051946,I/P CONVERTER,,Each,0.0000000,0.0000000
221798,WIM0051947,Limit Switch,,Each,0.0000000,0.0000000
221799,WIM0051948,8 Seat Ring ,,Each,0.0000000,0.0000000
221800,WIM0051949,G32 Stem Bearing ,,Each,0.0000000,0.0000000
221801,WIM0051950,G15 Cap Gasket,,Each,0.0000000,0.0000000
221802,WIM0051951,G16 Stuffing Box Gasket,,Each,0.0000000,0.0000000
221803,WIM0051952,G41 Packing,,Set,0.0000000,0.0000000
221804,WIM0051953,G37b Fire Seal ,,Each,0.0000000,0.0000000
221805,WIM0051954,G04 Seat O-Ring ,,Each,0.0000000,0.0000000
221806,WIM0051955,G62 Seat Spring,,Each,0.0000000,0.0000000
221807,WIM0051956,"Seat Gasket, 20""",,Each,0.0000000,0.0000000
221808,WIM0051957,"Stellite Bush, 2.750"" Shaft",,Each,0.0000000,0.0000000
221809,WIM0051958,"Metal Seat, 20"", Standard",,Each,0.0000000,0.0000000
221810,WIM0051959,"Disc Spacer, 2.750"" Shaft",,Each,0.0000000,0.0000000
221811,WIM0051960,"Gland Follower, 2.750"" Sh",,Each,0.0000000,0.0000000
221812,WIM0051961,"Parallel Key-Round End 1-1/4""Wx7/8""Tx4.75"" Long",,Each,0.0000000,0.0000000
221813,WIM0051962,"Taper pin, 0.875"" Dia",,Each,0.0000000,0.0000000
221814,WIM0051963,"Seat Retainer, 20"" 600#, Metal Seat",,Each,0.0000000,0.0000000
221815,WIM0051964,"Seat Gasket, 20""",,Each,0.0000000,0.0000000
221816,WIM0051965,"Stellite Bush, 2.750"" Shaft",,Each,0.0000000,0.0000000
221817,WIM0051966,"Metal Seat, 20"", Standard",,Each,0.0000000,0.0000000
221818,WIM0051967,"Disc Spacer, 2.750"" Shaft",,Each,0.0000000,0.0000000
221819,WIM0051968,"Gland Follower, 2.750"" Shaft",,Each,0.0000000,0.0000000
221820,WIM0051969,"Parallel Key-Round End 1-1/4""Wx7/8""Tx4.75"" Long",,Each,0.0000000,0.0000000
221821,WIM0051970,"Taper pin, 0.875"" Dia",,Each,0.0000000,0.0000000
221822,WIM0051971,"Seat Retainer, 20"" 600#, Metal Seat",,Each,0.0000000,0.0000000
221823,WIM0051972,POSITIONER,,Each,0.0000000,0.0000000
221824,WIM0051973,"Balance Seal, 16.25"" Piston Ring",,Each,0.0000000,0.0000000
221825,WIM0051974,"Scrapper ring, 16.25""",,Each,0.0000000,0.0000000
221826,WIM0051975,"Guide Bush, 1.5"" Stem",,Each,0.0000000,0.0000000
221827,WIM0051976,"Gland Follower ,1.50"" Stem",,Each,0.0000000,0.0000000
221828,WIM0051977,"Plug+Stem 18inch, 16.125"" Bal HT",,Each,0.0000000,0.0000000
221829,WIM0051978,"Seat 18inch, 16.125""",,Each,0.0000000,0.0000000
221830,WIM0051979,"Cage 18inch, 16.125"" 1CC EP",,Each,0.0000000,0.0000000
221831,WIM0051980,"Seal Retainer, 16.25""",,Each,0.0000000,0.0000000
221832,WIM0051981, Pneumatic positioner,,Each,0.0000000,0.0000000
221833,WIM0051982,"Balance Seal, 8.00"" Piston Ring",,Each,0.0000000,0.0000000
221834,WIM0051983,"Scrapper ring, 8.00""",,Each,0.0000000,0.0000000
221835,WIM0051984,Balance Seal 7.238,,Each,0.0000000,0.0000000
221836,WIM0051985,Balance Seal Retainer 7.238,,Each,0.0000000,0.0000000
221837,WIM0051986,"Gland Follower ,1.50"" Stem",,Each,0.0000000,0.0000000
221838,WIM0051987,"Guide Bush, 1.5"" Stem",,Each,0.0000000,0.0000000
221839,WIM0051988,"Plug+Stem 10inch, 7"" Bal",,Each,0.0000000,0.0000000
221840,WIM0051989,"Cage 10inch, 7"" 1CC EP",,Each,0.0000000,0.0000000
221841,WIM0051990,"Soft Seat Housing 10inch, 7""",,Each,0.0000000,0.0000000
221842,WIM0051991,"Soft Seat Retainer, 7""",,Each,0.0000000,0.0000000
221843,WIM0051992,Retainer Stemguide,,Each,0.0000000,0.0000000
221844,WIM0051993,"Gland Follower for stem Ø 0.5""",,Each,0.0000000,0.0000000
221845,WIM0051994,"Plug+Stem 1inch, 0.875"" Unbal UHT",,Each,0.0000000,0.0000000
221846,WIM0051995,"Seat 1inch, 0.875""",,Each,0.0000000,0.0000000
221847,WIM0051996,"Guide Bush, 0.5"" Stem",,Each,0.0000000,0.0000000
221848,WIM0051997,Seal,,Each,0.0000000,0.0000000
221849,WIM0051998,Bushing ,,Each,0.0000000,0.0000000
221850,WIM0051999,Ring,,Each,0.0000000,0.0000000
221851,WIM0052000,Packing ring ,,Set,0.0000000,0.0000000
221852,WIM0052001,Packing,,Each,0.0000000,0.0000000
221853,WIM0052002,Bushing /Втулка,,Each,0.0000000,0.0000000
221854,WIM0052003,Plate spring,,Each,0.0000000,0.0000000
221855,WIM0052004,Packing gland,,Each,0.0000000,0.0000000
221856,WIM0052005,Sealing rings/Уплатнительные кольца,,Set,0.0000000,0.0000000
221857,WIM0052006,Repair kit,,Set,0.0000000,0.0000000
221858,WIM0052007,Packing ring/ Кольсо салника,,Set,0.0000000,0.0000000
221859,WIM0052008,Packing/Сальниковое уплотнение,,Each,0.0000000,0.0000000
221860,WIM0052009,Packing gland/Втулка сальника,,Set,0.0000000,0.0000000
221861,WIM0052010,Sealing rings/Уплатнительные кольца,,Set,0.0000000,0.0000000
221862,WIM0052011,Seat / Седло,,Each,0.0000000,0.0000000
221863,WIM0052012,Plunger/Плунжер,,Each,0.0000000,0.0000000
221864,WIM0052013,Pin/Штифт,,Each,0.0000000,0.0000000
221865,WIM0052014,Bushing /Втулка,,Each,0.0000000,0.0000000
221866,WIM0052015,Seat / Седло,,Each,0.0000000,0.0000000
221867,WIM0052016,Plunger/Плунжер,,Each,0.0000000,0.0000000
221868,WIM0052017,Pin/Штифт,,Each,0.0000000,0.0000000
221869,WIM0052018,Bushing /Втулка (5),,Each,0.0000000,0.0000000
221870,WIM0052019,Bushing /Втулка (8),,Each,0.0000000,0.0000000
221871,WIM0052020,Plate spring/Пружина тарелчатая,,Each,0.0000000,0.0000000
221872,WIM0052021,Packing gland/Втулка сальника,,Each,0.0000000,0.0000000
221873,WIM0052022,Sealing rings/Уплатнительные кольца,,Set,0.0000000,0.0000000
221874,WIM0052023,Packing/Сальниковое уплотнение,,Each,0.0000000,0.0000000
221875,WIM0052024,Packing ring / кольцо салника,,Set,0.0000000,0.0000000
221876,WIM0052025,3. Seatring/Седелное кольсо,,Each,0.0000000,0.0000000
221877,WIM0052026,4. Seat/Седло,,Each,0.0000000,0.0000000
221878,WIM0052027,5. Retainer Plate /Держатель седла,,Each,0.0000000,0.0000000
221879,WIM0052028,8. Gland/ Крышка сальника ,,Each,0.0000000,0.0000000
221880,WIM0052029,9. Pin/Штифт,,Each,0.0000000,0.0000000
221881,WIM0052030,2Х. Bearing / Втулка ,,Set,0.0000000,0.0000000
221882,WIM0052031,25. Thurst Ring/Упорное кольсо,,Set,0.0000000,0.0000000
221883,WIM0052032,31. Gasket Body/Уплотнение корпуса,,Each,0.0000000,0.0000000
221884,WIM0052033,32. Gasket Dick/Уплотнение диска,,Each,0.0000000,0.0000000
221885,WIM0052034,37. Gasket Cover/Уплотнение нижний кришки,,Set,0.0000000,0.0000000
221886,WIM0052035,38. Gasket Extention/Уплотнение изолирующей вставки,,Each,0.0000000,0.0000000
221887,WIM0052036,39. Packing/Набивка салника ,,Each,0.0000000,0.0000000
221888,WIM0052037,50.Scriw/ Винт,,Each,0.0000000,0.0000000
221889,WIM0052038,51. Wedge Lock Washer/ Стопорная шайба,,Each,0.0000000,0.0000000
221890,WIM0052039,52.Scriw/ Винт,,Each,0.0000000,0.0000000
221891,WIM0052040,53.Scriw/ Винт,,Each,0.0000000,0.0000000
221892,WIM0052041,64. Key/ Шпонка,,Each,0.0000000,0.0000000
221893,WIM0052042,65. Scriw/ Винт,,Each,0.0000000,0.0000000
221894,WIM0052043,66.Pin/Штифт,,Each,0.0000000,0.0000000
221895,WIM0052044,67. Wedge Lock Washer/ Стопорная шайба,,Each,0.0000000,0.0000000
221896,WIM0052045,Supporting Ring/Опорное кольсо ,,Each,0.0000000,0.0000000
221897,WIM0052046,Repair kit,,Set,0.0000000,0.0000000
221898,WIM0052047,POSITIONER ,,Each,0.0000000,0.0000000
221899,WIM0052048,Limit Switch,,Each,0.0000000,0.0000000
221900,WIM0052049,PNEUMATIC BOOSTER,,Each,0.0000000,0.0000000
221901,WIM0052050,3. Seatring/Седелное кольсо,,Each,0.0000000,0.0000000
221902,WIM0052051,4. Seat/Седло,,Each,0.0000000,0.0000000
221903,WIM0052052,5. Retainer Plate /Держатель седла,,Each,0.0000000,0.0000000
221904,WIM0052053,8. Gland/ Крышка сальника ,,Each,0.0000000,0.0000000
221905,WIM0052054,9. Pin/Штифт,,Each,0.0000000,0.0000000
221906,WIM0052055,2Х. Bearing / Втулка ,,Set,0.0000000,0.0000000
221907,WIM0052056,25. Thurst Ring/Упорное кольсо,,Set,0.0000000,0.0000000
221908,WIM0052057,31. Gasket Body/Уплотнение корпуса,,Each,0.0000000,0.0000000
221909,WIM0052058,32. Gasket Dick/Уплотнение диска,,Each,0.0000000,0.0000000
221910,WIM0052059,37. Gasket Cover/Уплотнение нижний кришки,,Set,0.0000000,0.0000000
221911,WIM0052060,38. Gasket Extention/Уплотнение изолирующей вставки,,Each,0.0000000,0.0000000
221912,WIM0052061,39. Packing/Набивка салника,,Each,0.0000000,0.0000000
221913,WIM0052062,50.Scriw/ Винт,,Each,0.0000000,0.0000000
221914,WIM0052063,51. Wedge Lock Washer/ Стопорная шайба,,Each,0.0000000,0.0000000
221915,WIM0052064,52.Scriw/ Винт,,Each,0.0000000,0.0000000
221916,WIM0052065,53.Scriw/ Винт,,Each,0.0000000,0.0000000
221917,WIM0052066,64. Key/ Шпонка: ,,Each,0.0000000,0.0000000
221918,WIM0052067,65. Scriw/ Винт,,Each,0.0000000,0.0000000
221919,WIM0052068,66.Pin/Штифт,,Each,0.0000000,0.0000000
221920,WIM0052069,67. Wedge Lock Washer/ Стопорная шайба,,Each,0.0000000,0.0000000
221921,WIM0052070,Supporting Ring/Опорное кольсо,,Each,0.0000000,0.0000000
221922,WIM0052071,2. Plunger/Плунжер,,Each,0.0000000,0.0000000
221923,WIM0052072,3. Seat ,,Each,0.0000000,0.0000000
221924,WIM0052073,4. Bushing /Втулка ,,Each,0.0000000,0.0000000
221925,WIM0052074,6. Snap Ring/колцо пружинное,,Each,0.0000000,0.0000000
221926,WIM0052075,7. Split Ring/колцо разрезное,,Each,0.0000000,0.0000000
221927,WIM0052076,10. Packing/Сальниковое уплотнение,,Each,0.0000000,0.0000000
221928,WIM0052077,11. Packing gland/Втулка сальника,,Each,0.0000000,0.0000000
221929,WIM0052078,2. Seat/Седло ,,Each,0.0000000,0.0000000
221930,WIM0052079,3. Plunger/Плунжер,,Each,0.0000000,0.0000000
221931,WIM0052080,5.	Bushing/Втулка,,Set,0.0000000,0.0000000
221932,WIM0052081,8.Sealing rings/Уплатнительные кольцо,,Set,0.0000000,0.0000000
221933,WIM0052082,6.	Packing gland/Втулка сальника,,Set,0.0000000,0.0000000
221934,WIM0052083,11. Printe spring/ пружина тарельчатая,,Each,0.0000000,0.0000000
221935,WIM0052084,Packing ring/ Кольсо салника,,Set,0.0000000,0.0000000
221936,WIM0052085,Packing/Сальниковое уплотнение,,Each,0.0000000,0.0000000
221937,WIM0052086,Packing gland/Втулка сальника,,Each,0.0000000,0.0000000
221938,WIM0052087,Sealing rings/Уплатнительные кольца,,Each,0.0000000,0.0000000
221939,WIM0052088,Seat / Седло,,Each,0.0000000,0.0000000
221940,WIM0052089,Plunger/Плунжер,,Each,0.0000000,0.0000000
221941,WIM0052090,Pin/Штифт,,Each,0.0000000,0.0000000
221942,WIM0052091,Bushing /Втулка,,Each,0.0000000,0.0000000
221943,WIM0052092,Temperature element ,,Each,0.0000000,0.0000000
221944,WIM0052093,Thermowell,,Each,0.0000000,0.0000000
221945,WIM0052094,Temperature element ,,Each,0.0000000,0.0000000
221946,WIM0052095,Temperature element ,,Each,0.0000000,0.0000000
221947,WIM0052096,Temperature element ,,Each,0.0000000,0.0000000
221948,WIM0052097,Temperature element ,,Each,0.0000000,0.0000000
221949,WIM0052098,Temperature element ,,Each,0.0000000,0.0000000
221950,WIM0052099,Thermowell,,Each,0.0000000,0.0000000
221951,WIM0052100,Thermowell,,Each,0.0000000,0.0000000
221952,WIM0052101,Thermowell,,Each,0.0000000,0.0000000
221953,WIM0052102,Thermowell,,Each,0.0000000,0.0000000
221955,WIM0052103,"труба ПЭ 110х6,6",O0009264,Meter,0.0000000,300.0000000
221956,WIM0052104,трубопроводная втулка 75,O0009262,Each,0.0000000,12.0000000
221957,WIM0052105,переходник пэ 110х75мм,O0009261,Each,0.0000000,3.0000000
221958,WIM0052106,переходник пэ 75х63,O0009258,Each,0.0000000,2.0000000
221959,WIM0052107,тройник ПЭ 63,O0009257,Each,0.0000000,1.0000000
221960,WIM0052108,PEEK ARS valve (3 mm),,Each,0.0000000,0.0000000
221961,WIM0052109,Sample Pump,,Each,0.0000000,0.0000000
221962,WIM0052110,MFC - Mass Flow Controller,,Each,0.0000000,0.0000000
221963,WIM0052111,Ozone Generator Module,,Each,0.0000000,0.0000000
221964,WIM0052112,Zero Dryer Module,,Each,0.0000000,0.0000000
221965,WIM0052113,Filter screen for Filter Elements of 145-XF-040ABCDEF,,Meter sq.,0.0000000,0.0000000
221966,,Обязательное страхование ОПО,,Each,0.0000000,0.0000000
221967,0,Обязательное страхование ОПО,,Each,0.0000000,0.0000000
221968,WIM00519846,WIM00519846,,Each,0.0000000,0.0000000
221969,IM0052060 | 38. Gasket Ex,IM0052060 | 38. Gasket Extention/Уплотнение изолирующей вставки,,Each,0.0000000,0.0000000
221970,WIM0052114,Temperature Gauge,,Each,0.0000000,0.0000000
221971,WIM0052115,Thermowell,,Each,0.0000000,0.0000000
221972,WIM0052116,Temperature Gauge,,Each,0.0000000,0.0000000
221973,WIM0052117,Thermowell,,Each,0.0000000,0.0000000
221974,WIM0052118,SEAT,,Each,0.0000000,0.0000000
221975,WIM0052119,DISC,,Each,0.0000000,0.0000000
221976,WIM0052120,SPRING,,Each,0.0000000,0.0000000
221977,WIM0052121,BONNET GASKET,,Each,0.0000000,0.0000000
221978,WIM0052122,ADJUST SCREW,,Each,0.0000000,0.0000000
221979,WIM0052123,SEAT,,Each,0.0000000,0.0000000
221980,WIM0052124,DISC,,Each,0.0000000,0.0000000
221981,WIM0052125,SPRING,,Each,0.0000000,0.0000000
221982,WIM0052126,BONNET GASKET,,Each,0.0000000,0.0000000
221983,WIM0052127,ADJUST SCREW,,Each,0.0000000,0.0000000
221984,WIM0052128,SEAT,,Each,0.0000000,0.0000000
221985,WIM0052129,DISC,,Each,0.0000000,0.0000000
221986,WIM0052130,SPRING,,Each,0.0000000,0.0000000
221987,WIM0052131,BONNET GASKET,,Each,0.0000000,0.0000000
221988,WIM0052132,ADJUST SCREW,,Each,0.0000000,0.0000000
221989,WIM0052133,SEAT,,Each,0.0000000,0.0000000
221990,WIM0052134,DISC,,Each,0.0000000,0.0000000
221991,WIM0052135,SPRING,,Each,0.0000000,0.0000000
221992,WIM0052136,BELLOWS,,Each,0.0000000,0.0000000
221993,WIM0052137,BONNET GASKET,,Each,0.0000000,0.0000000
221994,WIM0052138,ADJUST SCREW,,Each,0.0000000,0.0000000
221995,WIM0052139,NOZZLE,,Each,0.0000000,0.0000000
221996,WIM0052140,DISC,,Each,0.0000000,0.0000000
221997,WIM0052141,SPRING,,Each,0.0000000,0.0000000
221998,WIM0052142,BONNET GASKET,,Each,0.0000000,0.0000000
221999,WIM0052143,ADJUST SCREW,,Each,0.0000000,0.0000000
222000,WIM0052144,NOZZLE,,Each,0.0000000,0.0000000
222001,WIM0052145,DISC,,Each,0.0000000,0.0000000
222002,WIM0052146,SPRING,,Each,0.0000000,0.0000000
222003,WIM0052147,BONNET GASKET,,Each,0.0000000,0.0000000
222004,WIM0052148,ADJUST SCREW,,Each,0.0000000,0.0000000
222005,WIM0052149,NOZZLE,,Each,0.0000000,0.0000000
222006,WIM0052150,DISC,,Each,0.0000000,0.0000000
222007,WIM0052151,SPRING,,Each,0.0000000,0.0000000
222008,WIM0052152,BONNET GASKET,,Each,0.0000000,0.0000000
222009,WIM0052153,ADJUST SCREW,,Each,0.0000000,0.0000000
222010,WIM0052154,NOZZLE,,Each,0.0000000,0.0000000
222011,WIM0052155,DISC,,Each,0.0000000,0.0000000
222012,WIM0052156,SPRING,,Each,0.0000000,0.0000000
222013,WIM0052157,BONNET GASKET,,Each,0.0000000,0.0000000
222014,WIM0052158,ADJUST SCREW,,Each,0.0000000,0.0000000
222015,WIM0052159,INLET BODY,,Each,0.0000000,0.0000000
222016,WIM0052160,DISC,,Each,0.0000000,0.0000000
222017,WIM0052161,SPRING,,Each,0.0000000,0.0000000
222018,WIM0052162,ADJUST SCREW,,Each,0.0000000,0.0000000
222019,WIM0052163,INLET BODY,,Each,0.0000000,0.0000000
222020,WIM0052164,DISC,,Each,0.0000000,0.0000000
222021,WIM0052165,SPRING,,Each,0.0000000,0.0000000
222022,WIM0052166,ADJUST SCREW,,Each,0.0000000,0.0000000
222023,WIM0052167,SEAT,,Each,0.0000000,0.0000000
222024,WIM0052168,DISC,,Each,0.0000000,0.0000000
222025,WIM0052169,SPRING,,Each,0.0000000,0.0000000
222026,WIM0052170,BONNET GASKET,,Each,0.0000000,0.0000000
222027,WIM0052171,ADJUST SCREW,,Each,0.0000000,0.0000000
222028,WIM0052172,SEAT,,Each,0.0000000,0.0000000
222029,WIM0052173,DISC,,Each,0.0000000,0.0000000
222030,WIM0052174,SPRING,,Each,0.0000000,0.0000000
222031,WIM0052175,BELLOWS,,Each,0.0000000,0.0000000
222032,WIM0052176,BONNET GASKET,,Each,0.0000000,0.0000000
222033,WIM0052177,ADJUST SCREW,,Each,0.0000000,0.0000000
222034,WIM0052178,SEAT,,Each,0.0000000,0.0000000
222035,WIM0052179,DISC,,Each,0.0000000,0.0000000
222036,WIM0052180,SPRING,,Each,0.0000000,0.0000000
222037,WIM0052181,BONNET GASKET,,Each,0.0000000,0.0000000
222038,WIM0052182,ADJUST SCREW,,Each,0.0000000,0.0000000
222039,WIM0052183,SEAT,,Each,0.0000000,0.0000000
222040,WIM0052184,DISC,,Each,0.0000000,0.0000000
222041,WIM0052185,SPRING,,Each,0.0000000,0.0000000
222042,WIM0052186,BONNET GASKET,,Each,0.0000000,0.0000000
222043,WIM0052187,ADJUST SCREW,,Each,0.0000000,0.0000000
222044,WIM0052188,SEAT,,Each,0.0000000,0.0000000
222045,WIM0052189,DISC,,Each,0.0000000,0.0000000
222046,WIM0052190,SPRING,,Each,0.0000000,0.0000000
222047,WIM0052191,BELLOWS,,Each,0.0000000,0.0000000
222048,WIM0052192,BONNET GASKET,,Each,0.0000000,0.0000000
222049,WIM0052193,ADJUST SCREW,,Each,0.0000000,0.0000000
222050,WIM0052194,SEAT,,Each,0.0000000,0.0000000
222051,WIM0052195,DISC,,Each,0.0000000,0.0000000
222052,WIM0052196,SPRING,,Each,0.0000000,0.0000000
222053,WIM0052197,BONNET GASKET,,Each,0.0000000,0.0000000
222054,WIM0052198,ADJUST SCREW,,Each,0.0000000,0.0000000
222055,WIM0052199,SEAT,,Each,0.0000000,0.0000000
222056,WIM0052200,DISC,,Each,0.0000000,0.0000000
222057,WIM0052201,SPRING,,Each,0.0000000,0.0000000
222058,WIM0052202,BELLOWS,,Each,0.0000000,0.0000000
222059,WIM0052203,BONNET GASKET,,Each,0.0000000,0.0000000
222060,WIM0052204,ADJUST SCREW,,Each,0.0000000,0.0000000
