Asset ID,Total Quantity Reserved
78540,0.0000000
78541,0.0000000
78542,0.0000000
78543,0.0000000
78544,0.0000000
78545,0.0000000
78546,0.0000000
78547,0.0000000
78548,0.0000000
78549,0.0000000
78550,0.0000000
78551,0.0000000
78552,0.0000000
78553,0.0000000
78554,0.0000000
78555,0.0000000
78556,0.0000000
78557,0.0000000
78558,0.0000000
78559,0.0000000
78560,0.0000000
78561,0.0000000
78562,0.0000000
78563,0.0000000
78564,0.0000000
78565,0.0000000
78566,0.0000000
78567,0.0000000
78568,0.0000000
78569,0.0000000
78570,0.0000000
78571,0.0000000
78572,0.0000000
78573,0.0000000
78574,0.0000000
78575,0.0000000
78576,0.0000000
78577,0.0000000
78578,0.0000000
78579,0.0000000
78580,0.0000000
78581,0.0000000
78582,0.0000000
78583,0.0000000
78584,0.0000000
78585,0.0000000
78586,0.0000000
78587,0.0000000
78588,0.0000000
78589,0.0000000
78590,0.0000000
78591,0.0000000
78592,0.0000000
78593,0.0000000
78594,0.0000000
78595,0.0000000
78596,0.0000000
78597,0.0000000
78598,0.0000000
78599,0.0000000
78600,0.0000000
78601,0.0000000
78602,0.0000000
78603,0.0000000
78604,0.0000000
78605,0.0000000
78606,0.0000000
78607,0.0000000
78608,0.0000000
78609,0.0000000
78610,0.0000000
78611,0.0000000
78612,0.0000000
78613,0.0000000
78614,0.0000000
78615,0.0000000
78616,0.0000000
78617,0.0000000
78618,0.0000000
78619,0.0000000
78620,0.0000000
78621,0.0000000
78622,0.0000000
78623,0.0000000
78624,0.0000000
78625,0.0000000
78626,0.0000000
78627,0.0000000
78628,0.0000000
78629,0.0000000
78630,0.0000000
78631,0.0000000
78632,0.0000000
78633,0.0000000
78634,0.0000000
78635,0.0000000
78636,0.0000000
78637,0.0000000
78638,0.0000000
78639,0.0000000
78640,0.0000000
78641,0.0000000
78642,0.0000000
78643,0.0000000
78644,0.0000000
78645,0.0000000
78646,0.0000000
78647,0.0000000
78648,0.0000000
78649,0.0000000
78650,0.0000000
78651,0.0000000
78652,0.0000000
78653,0.0000000
78654,0.0000000
78655,0.0000000
78656,0.0000000
78657,0.0000000
78658,0.0000000
78659,0.0000000
78660,0.0000000
78661,0.0000000
78662,0.0000000
78663,0.0000000
78664,0.0000000
78665,0.0000000
78666,0.0000000
78667,0.0000000
78668,0.0000000
78669,0.0000000
78670,0.0000000
78671,0.0000000
78672,0.0000000
78673,0.0000000
78674,0.0000000
78675,0.0000000
78676,0.0000000
78677,0.0000000
78678,0.0000000
78679,0.0000000
78680,0.0000000
78681,0.0000000
78682,0.0000000
78683,0.0000000
78684,0.0000000
78685,0.0000000
78686,0.0000000
78687,0.0000000
78688,0.0000000
78689,0.0000000
78690,0.0000000
78691,0.0000000
78692,0.0000000
78693,0.0000000
78694,0.0000000
78695,0.0000000
78696,0.0000000
78697,0.0000000
78698,0.0000000
78699,0.0000000
78700,0.0000000
78701,0.0000000
78702,0.0000000
78703,0.0000000
78704,0.0000000
78705,0.0000000
78706,0.0000000
78707,0.0000000
78708,0.0000000
78709,0.0000000
78710,0.0000000
78711,0.0000000
78712,0.0000000
78713,0.0000000
78714,0.0000000
78715,0.0000000
78716,0.0000000
78717,0.0000000
78718,0.0000000
78719,0.0000000
78720,0.0000000
78721,0.0000000
78722,0.0000000
78723,0.0000000
78724,0.0000000
78725,0.0000000
78726,0.0000000
78727,0.0000000
78728,0.0000000
78729,0.0000000
78730,0.0000000
78731,0.0000000
78732,0.0000000
78733,0.0000000
78734,0.0000000
78735,0.0000000
78736,0.0000000
78737,0.0000000
78738,0.0000000
78739,0.0000000
78740,0.0000000
78741,0.0000000
78742,0.0000000
78743,0.0000000
78744,0.0000000
78745,0.0000000
78746,0.0000000
78747,0.0000000
78748,0.0000000
78749,0.0000000
78750,0.0000000
78752,0.0000000
78755,0.0000000
78766,0.0000000
78767,0.0000000
78768,0.0000000
78769,0.0000000
78770,0.0000000
78771,0.0000000
78772,0.0000000
78773,0.0000000
78774,0.0000000
78775,0.0000000
78776,0.0000000
78777,0.0000000
78778,0.0000000
78779,0.0000000
78780,0.0000000
78781,0.0000000
78782,0.0000000
78783,0.0000000
78784,0.0000000
78785,0.0000000
78786,0.0000000
78787,0.0000000
78788,0.0000000
78789,0.0000000
78790,0.0000000
78791,0.0000000
78792,0.0000000
78793,0.0000000
78794,0.0000000
78795,0.0000000
78796,0.0000000
78797,0.0000000
78798,0.0000000
78799,0.0000000
78800,0.0000000
78801,0.0000000
78802,0.0000000
78803,0.0000000
78804,0.0000000
78805,0.0000000
78806,0.0000000
78807,0.0000000
78808,0.0000000
78809,0.0000000
78810,0.0000000
78811,0.0000000
78812,0.0000000
78813,0.0000000
78814,0.0000000
78815,0.0000000
78816,0.0000000
78817,0.0000000
78818,0.0000000
78819,0.0000000
78820,0.0000000
78821,0.0000000
78822,0.0000000
78823,0.0000000
78824,0.0000000
78825,0.0000000
78826,0.0000000
78827,0.0000000
78828,0.0000000
78829,0.0000000
78830,0.0000000
78831,0.0000000
78832,0.0000000
78833,0.0000000
78834,0.0000000
78835,0.0000000
78836,0.0000000
78837,0.0000000
78838,0.0000000
78839,0.0000000
78840,0.0000000
78841,0.0000000
78842,0.0000000
78843,0.0000000
78844,0.0000000
78845,0.0000000
78846,0.0000000
78847,0.0000000
78848,0.0000000
78849,0.0000000
78850,0.0000000
78851,0.0000000
78852,0.0000000
78853,0.0000000
78854,0.0000000
78855,0.0000000
78856,0.0000000
78857,0.0000000
78858,0.0000000
78859,0.0000000
78860,0.0000000
78861,0.0000000
78862,0.0000000
78863,0.0000000
78864,0.0000000
78865,0.0000000
78866,0.0000000
78867,0.0000000
78868,0.0000000
78869,0.0000000
78870,0.0000000
78871,0.0000000
78872,0.0000000
78873,0.0000000
78874,0.0000000
78875,0.0000000
78876,0.0000000
78877,0.0000000
78878,0.0000000
78879,0.0000000
78880,0.0000000
78881,0.0000000
78882,0.0000000
78883,0.0000000
78884,0.0000000
78885,0.0000000
78886,0.0000000
78887,0.0000000
78888,0.0000000
78889,0.0000000
78890,0.0000000
78891,0.0000000
78892,0.0000000
78893,0.0000000
78894,0.0000000
78895,0.0000000
78896,0.0000000
78897,0.0000000
78898,0.0000000
78899,0.0000000
78900,0.0000000
78901,0.0000000
78902,0.0000000
78903,0.0000000
78904,0.0000000
78905,0.0000000
78906,0.0000000
78907,0.0000000
78908,0.0000000
78909,0.0000000
78910,0.0000000
78911,0.0000000
78912,0.0000000
78913,0.0000000
78914,0.0000000
78915,0.0000000
78916,0.0000000
78917,0.0000000
78918,0.0000000
78919,0.0000000
78920,0.0000000
78921,0.0000000
78922,0.0000000
78923,0.0000000
78924,0.0000000
78925,0.0000000
78926,0.0000000
78927,0.0000000
78928,0.0000000
78929,0.0000000
78930,0.0000000
78931,0.0000000
78932,0.0000000
78933,0.0000000
78934,0.0000000
78935,0.0000000
78936,0.0000000
78937,0.0000000
78938,0.0000000
78939,0.0000000
78940,0.0000000
78941,0.0000000
78942,0.0000000
78943,0.0000000
78944,0.0000000
78945,0.0000000
78946,0.0000000
78947,0.0000000
78948,0.0000000
78949,0.0000000
78950,0.0000000
78951,0.0000000
78952,0.0000000
78953,0.0000000
78954,0.0000000
78955,0.0000000
78956,0.0000000
78957,0.0000000
78958,0.0000000
78959,0.0000000
78960,0.0000000
78961,0.0000000
78962,0.0000000
78963,0.0000000
78964,0.0000000
78965,0.0000000
78966,0.0000000
78967,0.0000000
78968,0.0000000
78969,0.0000000
78970,0.0000000
78971,0.0000000
78972,0.0000000
78973,0.0000000
78974,0.0000000
78975,0.0000000
78976,0.0000000
78977,0.0000000
78978,0.0000000
78979,0.0000000
78980,0.0000000
78981,0.0000000
78982,0.0000000
78983,0.0000000
78984,0.0000000
78985,0.0000000
78986,0.0000000
78987,0.0000000
78988,0.0000000
78989,0.0000000
78990,0.0000000
78991,0.0000000
78992,0.0000000
78993,0.0000000
78994,0.0000000
78995,0.0000000
78996,0.0000000
78997,0.0000000
78998,0.0000000
78999,0.0000000
79000,0.0000000
79001,0.0000000
79002,0.0000000
79003,0.0000000
79004,0.0000000
79005,0.0000000
79019,0.0000000
79021,0.0000000
79026,0.0000000
79027,0.0000000
79028,0.0000000
79029,0.0000000
79030,0.0000000
79031,0.0000000
79032,0.0000000
79033,0.0000000
79034,0.0000000
79035,0.0000000
79036,0.0000000
79037,0.0000000
79038,0.0000000
79039,0.0000000
79040,0.0000000
79041,0.0000000
79042,0.0000000
79043,0.0000000
79045,0.0000000
79046,0.0000000
79047,0.0000000
79048,0.0000000
79049,0.0000000
79050,0.0000000
79051,0.0000000
79052,0.0000000
79053,0.0000000
79054,0.0000000
79055,0.0000000
79056,0.0000000
79057,0.0000000
79058,0.0000000
79059,0.0000000
79060,0.0000000
79061,0.0000000
79062,0.0000000
79063,0.0000000
79064,0.0000000
79065,0.0000000
79066,0.0000000
79067,0.0000000
79068,0.0000000
79069,0.0000000
79070,0.0000000
79071,0.0000000
79072,0.0000000
79073,0.0000000
79074,0.0000000
79075,0.0000000
79076,0.0000000
79077,0.0000000
79078,0.0000000
79079,0.0000000
79080,0.0000000
79081,0.0000000
79082,0.0000000
79083,0.0000000
79084,0.0000000
79085,0.0000000
79086,0.0000000
79087,0.0000000
79088,0.0000000
79089,0.0000000
79090,0.0000000
79097,0.0000000
79098,0.0000000
79099,0.0000000
79100,0.0000000
79101,0.0000000
79102,0.0000000
79103,0.0000000
79104,0.0000000
79105,0.0000000
79106,0.0000000
79107,0.0000000
79108,0.0000000
79109,0.0000000
79110,0.0000000
79111,0.0000000
79112,0.0000000
79113,0.0000000
79114,0.0000000
79115,0.0000000
79116,0.0000000
79117,0.0000000
79118,0.0000000
79119,0.0000000
79120,0.0000000
79121,0.0000000
79122,0.0000000
79123,0.0000000
79124,0.0000000
79125,0.0000000
79126,0.0000000
79127,0.0000000
79128,0.0000000
79129,0.0000000
79130,0.0000000
79131,0.0000000
79132,0.0000000
79133,0.0000000
79134,0.0000000
79135,0.0000000
79136,0.0000000
79137,0.0000000
79138,0.0000000
79139,0.0000000
79140,0.0000000
79141,0.0000000
79142,0.0000000
79143,0.0000000
79144,0.0000000
79145,0.0000000
79146,0.0000000
79147,0.0000000
79148,0.0000000
79149,0.0000000
79150,0.0000000
79151,0.0000000
79152,0.0000000
79153,0.0000000
79154,0.0000000
79155,0.0000000
79156,0.0000000
79157,0.0000000
79158,0.0000000
79159,0.0000000
79160,0.0000000
79162,0.0000000
79163,0.0000000
79164,0.0000000
79165,0.0000000
79166,0.0000000
79167,0.0000000
79168,0.0000000
79169,0.0000000
79170,0.0000000
79171,0.0000000
79172,0.0000000
79173,0.0000000
79174,0.0000000
79696,0.0000000
79697,0.0000000
79698,0.0000000
79699,0.0000000
79700,0.0000000
79701,0.0000000
79702,0.0000000
79703,0.0000000
79704,0.0000000
79705,0.0000000
79706,0.0000000
79707,0.0000000
79708,0.0000000
79709,0.0000000
79710,0.0000000
79711,0.0000000
79712,0.0000000
79713,0.0000000
79714,0.0000000
79715,0.0000000
79716,0.0000000
79717,0.0000000
79718,0.0000000
79719,0.0000000
79720,0.0000000
79721,0.0000000
79722,0.0000000
79723,0.0000000
79724,0.0000000
79725,0.0000000
79726,0.0000000
79727,0.0000000
79728,0.0000000
79729,0.0000000
79730,0.0000000
79731,0.0000000
79732,0.0000000
79733,0.0000000
79734,0.0000000
79735,0.0000000
79736,0.0000000
79737,0.0000000
79738,0.0000000
79739,0.0000000
79740,0.0000000
79741,0.0000000
79742,0.0000000
79743,0.0000000
79744,0.0000000
79745,0.0000000
79746,0.0000000
79747,0.0000000
79748,0.0000000
79749,0.0000000
79750,0.0000000
79751,0.0000000
79752,0.0000000
79753,0.0000000
79754,0.0000000
79755,0.0000000
79756,0.0000000
79761,0.0000000
79762,0.0000000
79763,0.0000000
79764,0.0000000
79765,0.0000000
79766,0.0000000
79767,0.0000000
79768,0.0000000
79769,0.0000000
79770,0.0000000
79771,0.0000000
79772,0.0000000
79799,0.0000000
79800,0.0000000
79801,0.0000000
79802,0.0000000
79803,0.0000000
79804,0.0000000
79805,0.0000000
79806,0.0000000
79807,0.0000000
79808,0.0000000
79809,0.0000000
79810,0.0000000
79811,0.0000000
79812,0.0000000
79813,0.0000000
79814,0.0000000
79815,0.0000000
79816,0.0000000
79817,0.0000000
79818,0.0000000
79819,0.0000000
79820,0.0000000
79821,0.0000000
79822,0.0000000
79823,0.0000000
79824,0.0000000
79825,0.0000000
79826,0.0000000
79827,0.0000000
79828,0.0000000
79829,0.0000000
79830,0.0000000
79831,0.0000000
79832,0.0000000
79833,0.0000000
79834,0.0000000
79835,0.0000000
79836,0.0000000
79837,0.0000000
79838,0.0000000
79839,0.0000000
79840,0.0000000
79841,0.0000000
79842,0.0000000
79843,0.0000000
79844,0.0000000
79845,0.0000000
79846,0.0000000
79847,0.0000000
79848,0.0000000
79849,0.0000000
79850,0.0000000
79851,0.0000000
79852,0.0000000
79853,0.0000000
79854,0.0000000
79855,0.0000000
79856,0.0000000
79857,0.0000000
79858,0.0000000
79859,0.0000000
79860,0.0000000
79861,0.0000000
79862,0.0000000
79863,0.0000000
79864,0.0000000
79865,0.0000000
79866,0.0000000
79867,0.0000000
79868,0.0000000
79869,0.0000000
79870,0.0000000
79871,0.0000000
79872,0.0000000
79873,0.0000000
79874,0.0000000
79875,0.0000000
79876,0.0000000
79877,0.0000000
79878,0.0000000
79879,0.0000000
79880,0.0000000
79881,0.0000000
79882,0.0000000
79883,0.0000000
79884,0.0000000
79885,0.0000000
79886,0.0000000
79887,0.0000000
79888,0.0000000
79889,0.0000000
79890,0.0000000
79891,0.0000000
79892,0.0000000
79893,0.0000000
79894,0.0000000
79895,0.0000000
79896,0.0000000
79897,0.0000000
79898,0.0000000
79899,0.0000000
79900,0.0000000
79901,0.0000000
79902,0.0000000
79903,0.0000000
79904,0.0000000
79905,0.0000000
79906,0.0000000
79907,0.0000000
79908,0.0000000
79909,0.0000000
79910,0.0000000
79911,0.0000000
79912,0.0000000
79913,0.0000000
79914,0.0000000
79915,0.0000000
79916,0.0000000
79917,0.0000000
79918,0.0000000
79919,0.0000000
79920,0.0000000
79921,0.0000000
79922,0.0000000
79923,0.0000000
79924,0.0000000
79925,0.0000000
79926,0.0000000
79927,0.0000000
79928,0.0000000
79929,0.0000000
79930,0.0000000
79931,0.0000000
79932,0.0000000
79933,0.0000000
79934,0.0000000
79935,0.0000000
79936,0.0000000
79937,0.0000000
79938,0.0000000
79939,0.0000000
79940,0.0000000
79941,0.0000000
79942,0.0000000
79943,0.0000000
79944,0.0000000
79945,0.0000000
79947,0.0000000
79948,0.0000000
79949,0.0000000
79950,0.0000000
79952,0.0000000
79953,0.0000000
79954,0.0000000
79955,0.0000000
79956,0.0000000
79957,0.0000000
79958,0.0000000
79959,0.0000000
79960,0.0000000
79961,0.0000000
79962,0.0000000
79963,0.0000000
79964,0.0000000
79974,0.0000000
79975,0.0000000
79976,0.0000000
79980,0.0000000
79981,0.0000000
79982,0.0000000
79983,0.0000000
79984,0.0000000
79985,0.0000000
79986,0.0000000
79987,0.0000000
79988,0.0000000
79989,0.0000000
79990,0.0000000
79991,0.0000000
79992,0.0000000
79993,0.0000000
79994,0.0000000
80003,0.0000000
80004,0.0000000
80005,0.0000000
80520,0.0000000
80521,0.0000000
80522,0.0000000
80523,0.0000000
80524,0.0000000
80525,0.0000000
80526,0.0000000
80527,0.0000000
80552,0.0000000
80553,0.0000000
80556,0.0000000
80557,0.0000000
80559,0.0000000
80560,0.0000000
80561,0.0000000
80562,0.0000000
80563,0.0000000
80564,0.0000000
80565,0.0000000
80566,0.0000000
80567,0.0000000
80568,0.0000000
80569,0.0000000
80570,0.0000000
80571,0.0000000
80572,0.0000000
80573,0.0000000
80574,0.0000000
80575,0.0000000
80576,0.0000000
80577,0.0000000
80578,0.0000000
80579,0.0000000
80580,0.0000000
80581,0.0000000
80582,0.0000000
80583,0.0000000
80584,0.0000000
80593,0.0000000
80594,0.0000000
80595,0.0000000
80596,0.0000000
80597,0.0000000
80598,0.0000000
80599,0.0000000
80600,0.0000000
80601,0.0000000
80602,0.0000000
80603,0.0000000
80604,0.0000000
80605,0.0000000
80606,0.0000000
80607,0.0000000
80608,0.0000000
80609,0.0000000
80610,0.0000000
80611,0.0000000
80612,0.0000000
80613,0.0000000
80614,0.0000000
80615,0.0000000
80616,0.0000000
80617,0.0000000
80618,0.0000000
80619,0.0000000
80620,0.0000000
80621,0.0000000
80622,0.0000000
80623,0.0000000
80624,0.0000000
80625,0.0000000
80626,0.0000000
80653,0.0000000
80655,0.0000000
80656,0.0000000
80657,0.0000000
80658,0.0000000
80676,0.0000000
80677,0.0000000
80678,0.0000000
80679,0.0000000
80734,0.0000000
80735,0.0000000
80736,0.0000000
80737,0.0000000
80738,0.0000000
80739,0.0000000
80740,0.0000000
80741,0.0000000
80742,0.0000000
80743,0.0000000
80744,0.0000000
80745,0.0000000
80746,0.0000000
80758,0.0000000
80759,0.0000000
80760,0.0000000
80761,0.0000000
80762,0.0000000
80763,0.0000000
80764,0.0000000
80765,0.0000000
80766,0.0000000
80767,0.0000000
80768,0.0000000
80774,0.0000000
80778,0.0000000
80779,0.0000000
80781,0.0000000
80782,0.0000000
80783,0.0000000
80784,0.0000000
80785,0.0000000
80786,0.0000000
80787,0.0000000
80788,0.0000000
80789,0.0000000
80790,0.0000000
80791,0.0000000
80792,0.0000000
80793,0.0000000
80794,0.0000000
80795,0.0000000
80796,0.0000000
80797,0.0000000
80798,0.0000000
80799,0.0000000
80800,0.0000000
80801,0.0000000
80802,0.0000000
80803,0.0000000
80804,0.0000000
80805,0.0000000
80806,0.0000000
80807,0.0000000
80808,0.0000000
80809,0.0000000
80810,0.0000000
80811,0.0000000
80812,0.0000000
80813,0.0000000
80814,0.0000000
80815,0.0000000
80816,0.0000000
80817,0.0000000
80818,0.0000000
80819,0.0000000
80820,0.0000000
80821,0.0000000
80822,0.0000000
80823,0.0000000
80824,0.0000000
80825,0.0000000
80826,0.0000000
80827,0.0000000
80828,0.0000000
80829,0.0000000
80830,0.0000000
80831,0.0000000
80832,0.0000000
80833,0.0000000
80834,0.0000000
80835,0.0000000
80836,0.0000000
80837,0.0000000
80838,0.0000000
80839,0.0000000
80840,0.0000000
80841,0.0000000
80842,0.0000000
80843,0.0000000
80844,0.0000000
80845,0.0000000
80846,0.0000000
80847,0.0000000
80848,0.0000000
80849,0.0000000
80850,0.0000000
80851,0.0000000
80852,0.0000000
80853,0.0000000
80854,0.0000000
80855,0.0000000
80856,0.0000000
80857,0.0000000
80858,0.0000000
80859,0.0000000
80860,0.0000000
80861,0.0000000
80862,0.0000000
80863,0.0000000
80864,0.0000000
80865,0.0000000
80866,0.0000000
80867,0.0000000
80868,0.0000000
80869,0.0000000
80870,0.0000000
80871,0.0000000
80872,0.0000000
80873,0.0000000
80874,0.0000000
80875,0.0000000
80876,0.0000000
80877,0.0000000
80878,0.0000000
80879,0.0000000
80880,0.0000000
80881,0.0000000
80882,0.0000000
80883,0.0000000
80884,0.0000000
80885,0.0000000
80886,0.0000000
80887,0.0000000
80888,0.0000000
80889,0.0000000
80890,0.0000000
80891,0.0000000
80892,0.0000000
80893,0.0000000
80894,0.0000000
80895,0.0000000
80896,0.0000000
80897,0.0000000
80898,0.0000000
80899,0.0000000
80900,0.0000000
80901,0.0000000
80902,0.0000000
80903,0.0000000
80904,0.0000000
80905,0.0000000
80906,0.0000000
80907,0.0000000
80908,0.0000000
80909,0.0000000
80910,0.0000000
80911,0.0000000
80912,0.0000000
80913,0.0000000
80914,0.0000000
80915,0.0000000
80916,0.0000000
80917,0.0000000
80918,0.0000000
80919,0.0000000
80920,0.0000000
80921,0.0000000
80922,0.0000000
80923,0.0000000
80924,0.0000000
80925,0.0000000
80926,0.0000000
80927,0.0000000
80928,0.0000000
80929,0.0000000
80930,0.0000000
80931,0.0000000
80932,0.0000000
80933,0.0000000
80934,0.0000000
80935,0.0000000
80936,0.0000000
80937,0.0000000
80938,0.0000000
80939,0.0000000
80940,0.0000000
80941,0.0000000
80942,0.0000000
80943,0.0000000
80944,0.0000000
80945,0.0000000
80946,0.0000000
80947,0.0000000
80948,0.0000000
80949,0.0000000
80950,0.0000000
80951,0.0000000
80952,0.0000000
80953,0.0000000
80954,0.0000000
80955,0.0000000
80956,0.0000000
80957,0.0000000
80958,0.0000000
80959,0.0000000
80960,0.0000000
80961,0.0000000
80962,0.0000000
80963,0.0000000
80964,0.0000000
80965,0.0000000
80966,0.0000000
80967,0.0000000
80968,0.0000000
80969,0.0000000
80970,0.0000000
80971,0.0000000
80972,0.0000000
80973,0.0000000
80974,0.0000000
80975,0.0000000
80976,0.0000000
80977,0.0000000
80978,0.0000000
80979,0.0000000
80980,0.0000000
80981,0.0000000
80982,0.0000000
80983,0.0000000
80984,0.0000000
80985,0.0000000
80986,0.0000000
80990,0.0000000
80992,0.0000000
80994,0.0000000
80995,0.0000000
80996,0.0000000
80997,0.0000000
80998,0.0000000
80999,0.0000000
81000,0.0000000
81001,0.0000000
81002,0.0000000
81003,0.0000000
81004,0.0000000
81005,0.0000000
81006,0.0000000
81010,0.0000000
81011,0.0000000
81012,0.0000000
81013,0.0000000
81014,0.0000000
81015,0.0000000
81016,0.0000000
81017,0.0000000
81018,0.0000000
81019,0.0000000
81020,0.0000000
81021,0.0000000
81023,0.0000000
81025,0.0000000
81026,0.0000000
81027,0.0000000
81028,0.0000000
81029,0.0000000
81030,0.0000000
81031,0.0000000
81032,0.0000000
81033,0.0000000
81034,0.0000000
81035,0.0000000
81036,0.0000000
81037,0.0000000
81038,0.0000000
81039,0.0000000
81040,0.0000000
81041,0.0000000
81042,0.0000000
81043,0.0000000
81044,0.0000000
81045,0.0000000
81046,0.0000000
81048,0.0000000
81050,0.0000000
81053,0.0000000
81054,0.0000000
81055,0.0000000
81057,0.0000000
81058,0.0000000
81059,0.0000000
81061,0.0000000
81062,0.0000000
81063,0.0000000
81064,0.0000000
81065,0.0000000
81066,0.0000000
81067,0.0000000
81068,0.0000000
81069,0.0000000
81070,0.0000000
81071,0.0000000
81072,0.0000000
81073,0.0000000
81074,0.0000000
81075,0.0000000
81076,0.0000000
81077,0.0000000
81078,0.0000000
81079,0.0000000
81080,0.0000000
81081,0.0000000
81082,0.0000000
81083,0.0000000
81084,0.0000000
81085,0.0000000
81086,0.0000000
81087,0.0000000
81088,0.0000000
81089,0.0000000
81090,0.0000000
81091,0.0000000
81092,0.0000000
81093,0.0000000
81094,0.0000000
81095,0.0000000
81096,0.0000000
81097,0.0000000
81098,0.0000000
81099,0.0000000
81100,0.0000000
81101,0.0000000
81102,0.0000000
81103,0.0000000
81104,0.0000000
81105,0.0000000
81106,0.0000000
81107,0.0000000
81108,0.0000000
81109,0.0000000
81110,0.0000000
81111,0.0000000
81112,0.0000000
81113,0.0000000
81114,0.0000000
81115,0.0000000
81116,0.0000000
81117,0.0000000
81118,0.0000000
81119,0.0000000
81120,0.0000000
81121,0.0000000
81122,0.0000000
81123,0.0000000
81124,0.0000000
81125,0.0000000
81126,0.0000000
81127,0.0000000
81128,0.0000000
81129,0.0000000
81130,0.0000000
81131,0.0000000
81132,0.0000000
81133,0.0000000
81134,0.0000000
81135,0.0000000
81136,0.0000000
81137,0.0000000
81138,0.0000000
81139,0.0000000
81140,0.0000000
81141,0.0000000
81142,0.0000000
81143,0.0000000
81144,0.0000000
81145,0.0000000
81146,0.0000000
81147,0.0000000
81148,0.0000000
81149,0.0000000
81150,0.0000000
81151,0.0000000
81152,0.0000000
81153,0.0000000
81154,0.0000000
81155,0.0000000
81156,0.0000000
81157,0.0000000
81158,0.0000000
81159,0.0000000
81160,0.0000000
81161,0.0000000
81162,0.0000000
81163,0.0000000
81164,0.0000000
81165,0.0000000
81166,0.0000000
81167,0.0000000
81168,0.0000000
81169,0.0000000
81170,0.0000000
81171,0.0000000
81172,0.0000000
81173,0.0000000
81174,0.0000000
81175,0.0000000
81176,0.0000000
81177,0.0000000
81178,0.0000000
81179,0.0000000
81180,0.0000000
81181,0.0000000
81182,0.0000000
81183,0.0000000
81184,0.0000000
81185,0.0000000
81186,0.0000000
81187,0.0000000
81188,0.0000000
81189,0.0000000
81190,0.0000000
81191,0.0000000
81192,0.0000000
81193,0.0000000
81194,0.0000000
81195,0.0000000
81196,0.0000000
81197,0.0000000
81198,0.0000000
81199,0.0000000
81200,0.0000000
81201,0.0000000
81202,0.0000000
81203,0.0000000
81204,0.0000000
81205,0.0000000
81206,0.0000000
81207,0.0000000
81208,0.0000000
81209,0.0000000
81210,0.0000000
81211,0.0000000
81212,0.0000000
81213,0.0000000
81214,0.0000000
81215,0.0000000
81216,0.0000000
81217,0.0000000
81218,0.0000000
81219,0.0000000
81220,0.0000000
81221,0.0000000
81222,0.0000000
81223,0.0000000
81224,0.0000000
81229,0.0000000
81230,0.0000000
81231,0.0000000
81232,0.0000000
81233,0.0000000
81234,0.0000000
81235,0.0000000
81236,0.0000000
81237,0.0000000
81238,0.0000000
81239,0.0000000
81240,0.0000000
81241,0.0000000
81242,0.0000000
81243,0.0000000
81244,0.0000000
81245,0.0000000
81246,0.0000000
81247,0.0000000
81248,0.0000000
81249,0.0000000
81250,0.0000000
81251,0.0000000
81252,0.0000000
81253,0.0000000
81254,0.0000000
81255,0.0000000
81256,0.0000000
81257,0.0000000
81258,0.0000000
81259,0.0000000
81260,0.0000000
81261,0.0000000
81262,0.0000000
81263,0.0000000
81264,0.0000000
81265,0.0000000
81266,0.0000000
81267,0.0000000
81268,0.0000000
81269,0.0000000
81270,0.0000000
81271,0.0000000
81272,0.0000000
81273,0.0000000
81274,0.0000000
81276,0.0000000
81277,0.0000000
81278,0.0000000
81279,0.0000000
81280,0.0000000
81281,0.0000000
81282,0.0000000
81284,0.0000000
81286,0.0000000
81287,0.0000000
81288,0.0000000
81290,0.0000000
81291,0.0000000
81292,0.0000000
81293,0.0000000
81294,0.0000000
81295,0.0000000
81296,0.0000000
81297,0.0000000
81298,0.0000000
81299,0.0000000
81300,0.0000000
81301,0.0000000
81302,0.0000000
81303,0.0000000
81304,0.0000000
81305,0.0000000
81306,0.0000000
81307,0.0000000
81308,0.0000000
81309,0.0000000
81310,0.0000000
81311,0.0000000
81312,0.0000000
81313,0.0000000
81314,0.0000000
81315,0.0000000
81316,0.0000000
81317,0.0000000
81318,0.0000000
81319,0.0000000
81320,0.0000000
81321,0.0000000
81322,0.0000000
81323,0.0000000
81325,0.0000000
81327,0.0000000
81328,0.0000000
81329,0.0000000
81330,0.0000000
81331,0.0000000
81332,0.0000000
81334,0.0000000
81335,0.0000000
81336,0.0000000
81337,0.0000000
81338,0.0000000
81339,0.0000000
81340,0.0000000
81341,0.0000000
81342,0.0000000
81343,0.0000000
81344,0.0000000
81345,0.0000000
81346,0.0000000
81347,0.0000000
81348,0.0000000
81349,0.0000000
81350,0.0000000
81351,0.0000000
81352,0.0000000
81353,0.0000000
81354,0.0000000
81355,0.0000000
81356,0.0000000
81357,0.0000000
81358,0.0000000
81359,0.0000000
81360,0.0000000
81361,0.0000000
81362,0.0000000
81363,0.0000000
81364,0.0000000
81365,0.0000000
81366,0.0000000
81367,0.0000000
81368,0.0000000
81369,0.0000000
81370,0.0000000
81371,0.0000000
81372,0.0000000
81373,0.0000000
81374,0.0000000
81375,0.0000000
81376,0.0000000
81377,0.0000000
81378,0.0000000
81379,0.0000000
81380,0.0000000
81381,0.0000000
81382,0.0000000
81383,0.0000000
81384,0.0000000
81385,0.0000000
81386,0.0000000
81387,0.0000000
81388,0.0000000
81389,0.0000000
81390,0.0000000
81391,0.0000000
81392,0.0000000
81393,0.0000000
81394,0.0000000
81395,0.0000000
81396,0.0000000
81397,0.0000000
81398,0.0000000
