Requisition ID,Requisition Number,Suggested Supplier Contact ID,Delivery Location,Requisition Description,Requisitioned By Contact ID,Required By Date Time,Work Order ID,Account Code ID,Comment,User Defined Text Box,User Defined Date Time,Requisition User Defined1ID,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Raised Date Time,Is From Replenish Stock,Approval Path ID
567,928,1448,Uzbekistan GTL LLC,Televizor xarid qilish ,695,29/09/2023 2:43:15 PM,,18113,,,,,695,22/09/2023 2:43:15 PM,1913,25/09/2023 2:30:15 PM,22/09/2023 2:43:15 PM,,71
568,930,1448,Uzbekistan GTL,Required bladders for lube oil accumulators due to frequent malfunctions,1973,22/10/2023 12:00:00 AM,,18045,,,,,1973,22/09/2023 4:57:10 PM,1913,25/09/2023 6:18:56 PM,22/09/2023 4:57:10 PM,,53
569,929,1448,Uzbekistan GTL Plant,Tovar moddiy boyliklarni kuzgi qishgi mavsumda yog`ingarchiliklardan asrash maqsadida foydalanish uchun,1656,2/10/2023 4:21:09 PM,,18167,,,,,1656,22/09/2023 4:21:09 PM,1913,25/09/2023 2:29:42 PM,22/09/2023 4:21:09 PM,,77
570,931,1448,Uzbikistan GTL plant,For performing F&GS services on the plant,1463,25/09/2023 11:52:22 AM,,18053,,,,,1463,25/09/2023 11:52:22 AM,1913,16/10/2023 9:47:25 AM,25/09/2023 11:52:22 AM,,75
571,932,1448,Uzbikistan GTL plant,for performing PSV calibration testing required spare part for popping machine ,1463,25/09/2023 12:10:54 PM,,18053,,,,,1463,25/09/2023 12:10:54 PM,1463,25/09/2023 12:27:41 PM,25/09/2023 12:10:54 PM,,75
572,934,1448,Uzbekistan GTL Plant,Tovar moddiy boyliklarni kuzgi qishgi mavsumda yog`ingarchiliklardan asrash maqsadida foydalanish uchun,1656,9/10/2023 4:49:39 PM,,18167,,,,,1656,25/09/2023 4:49:39 PM,1913,26/09/2023 8:16:52 AM,25/09/2023 4:49:39 PM,,77
573,935,1448,GTL Chinoz Terminali,"Испытания по ГОСТ Р50588 на определение технических характеристик пенообразователя марки: ""ПО-6 СОН-У"" и ""ПО-6"" ",1999,25/10/2023 4:51:01 PM,,18111,,,,,1999,25/09/2023 4:51:01 PM,1913,28/09/2023 5:24:49 PM,25/09/2023 4:51:01 PM,,80
574,936,1448,"Uzbekistan GTL, GTL Chinoz terminal",Providing reference weights for technical service and calibration of weighbridges by O'ztemiryo'lkonteyner AJ,1164,25/10/2023 4:59:29 PM,,18051,,,,,1164,25/09/2023 4:59:29 PM,1164,4/10/2023 11:49:51 AM,25/09/2023 4:59:29 PM,,80
575,937,1448,Qatar,"Course for ""Advanced Turnaround, Shutdown & LIVE ONLINE Outage Management""",1902,26/09/2023 9:55:28 AM,,18075,2799 $ Per delegate,Improvement of the employee knowledge,,,1902,26/09/2023 9:55:28 AM,1913,26/09/2023 4:05:01 PM,26/09/2023 9:55:28 AM,,38
576,941,1448,Uzbekistan GTL Plant,AVBR bo'yicha avariya javonidagi barcha jihozlarni avariya holatlarida ishlatilishini taminlash.,691,26/09/2023 2:35:39 PM,,18188,,,,,691,26/09/2023 2:35:39 PM,691,26/09/2023 2:51:38 PM,26/09/2023 2:35:39 PM,,41
577,940,1448,Uzbekiston GTL plant,to ensure continuous operation of the ASU unit,1137,26/10/2023 2:16:41 PM,,18054,,,,,1137,26/09/2023 2:16:41 PM,1137,28/09/2023 2:19:32 PM,26/09/2023 2:16:41 PM,,53
578,946,1448,Uzbekistan GTL,Qarshi shahrisa bo'lib o'tadigan Respublika xalqaro yarmakasi uchun,1185,3/10/2023 4:33:51 PM,,18169,,,,,1185,26/09/2023 4:33:51 PM,1913,27/09/2023 4:48:29 PM,26/09/2023 4:33:51 PM,,58
579,944,1448,Uzbekistan GTL Plant,Install N2 Using Nitrogen instead of MRG during U20 start-up of the desulphurization section,1924,26/09/2023 3:48:27 PM,,18055,"Assign Approval Path, also there is an overbudget in smaller modifications budget",For Implementation UZGTL-TD-OPS-MOC-20-0-23002-01,,,1924,26/09/2023 3:48:27 PM,1924,28/09/2023 1:48:29 PM,26/09/2023 3:48:27 PM,,47
580,945,1448,Uzbekistan GTL Plant,Sentrafugal kompressorlarning uzluksiz ishlashini taminlash maqsadida,639,4/10/2023 12:00:00 AM,,18051,19793,,,,639,26/09/2023 4:34:25 PM,1913,29/09/2023 8:48:27 AM,26/09/2023 4:34:25 PM,,53
581,949,1448,GTL Chinoz Terminali,Подключение Чиназкого терминала к газовой сети,1999,26/10/2023 5:13:17 PM,,18111,,,,,1999,26/09/2023 5:13:17 PM,1999,26/09/2023 5:18:10 PM,26/09/2023 5:13:17 PM,,
582,950,1448,Uzbekistan GTL plant ,To ensure continous operation of the valves ,641,31/10/2023 8:13:05 AM,,18043,,,,,641,27/09/2023 8:13:05 AM,1913,16/10/2023 9:45:53 AM,27/09/2023 8:13:05 AM,,53
583,951,1448,Uzbekistan GTL plant ,To ensure continous operation of the valves ,641,31/12/2023 8:28:27 AM,,18043,,,,,641,27/09/2023 8:28:27 AM,1913,16/10/2023 9:45:35 AM,27/09/2023 8:28:27 AM,,53
584,954,1448,Uzbekistan GTL,Qarshi shahrisa bo'lib o'tadigan Respublika xalqaro yarmakasi uchun,1185,4/10/2023 1:23:55 PM,,18169,,,,,1185,27/09/2023 1:23:55 PM,1913,27/09/2023 4:48:41 PM,27/09/2023 1:23:55 PM,,58
585,957,1448,Uzbekistan GTL Admin building,Услуги по разработке рабочего документа (РД) и дизайна для осуществления строительно-монтажных работ «регистратура в административно-бытовом комплексе завода».,1685,16/10/2023 4:59:45 PM,,18052,,,,,1685,27/09/2023 4:59:45 PM,1913,16/10/2023 9:45:04 AM,27/09/2023 4:59:45 PM,,31
586,958,1448,"Станция Кенгсой (РЖУ Карши, код 732602, Гузарский район, Кашкадарьинская область, Республика Узбекистан);",Перевозка катализатора Сасол для нужд завода ,1912,31/10/2023 5:25:05 PM,,18089,,,,,1912,27/09/2023 5:25:05 PM,1913,20/10/2023 10:53:09 AM,27/09/2023 5:25:05 PM,,30
587,961,1448,"UOP, A Honeywell Company  Pilot Plant Technical Group, building 2A  25 E. Algonquin Rd. Des Plaines, IL 60016",Kerosin maxsulotini qo'shimcha laboratoriya tahlili uchun AQSHning Honeywell UOP kompanisiga yuborish,1968,5/10/2023 9:15:32 AM,,18192,Please assign the valid account code,,,,1968,28/09/2023 9:15:32 AM,1906,3/10/2023 2:55:41 PM,28/09/2023 9:15:32 AM,,46
588,959,1448,Uzbekistan GTL Plant,"Service for Instruments, On-Off and control valves maintenance and repair",1676,1/12/2023 8:50:39 AM,,18057,,,,,1676,28/09/2023 8:50:39 AM,1913,5/10/2023 11:06:42 AM,28/09/2023 8:50:39 AM,,56
589,962,1448,Uzbekistan GTL Plant,"""Uzbekistan GTL Chinoz terminali"" balansidagi temiryo'l izlari doimiy sozligi va aniqlangan kamchiliklarni bartaraf etish ishlarni olib borish ",691,28/09/2023 10:26:00 AM,,18089,,,,,691,28/09/2023 10:26:00 AM,1913,20/10/2023 9:45:55 AM,28/09/2023 10:26:00 AM,,80
590,965,1448,Uzbekistan GTL Plant,Install N2 Using Nitrogen instead of MRG during U20 start-up of the desulphurization section,1924,28/09/2023 1:49:51 PM,,18055,Considered as an energy effiency project ,,,,1924,28/09/2023 1:49:51 PM,1913,16/10/2023 9:43:29 AM,28/09/2023 1:49:51 PM,,47
591,967,,,,689,28/09/2023 8:30:00 AM,72587,10,Generated by Activator,,,,689,28/09/2023 4:45:35 PM,689,28/09/2023 4:49:10 PM,28/09/2023 4:45:35 PM,,26
592,966,,,,703,28/09/2023 4:39:01 PM,,,,,,,703,28/09/2023 4:39:01 PM,703,28/09/2023 4:47:10 PM,28/09/2023 4:39:01 PM,,
593,968,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida priborlarni kalibrlash uchun,703,28/09/2023 5:23:44 PM,,18125,,,,,703,28/09/2023 5:23:44 PM,1913,5/10/2023 6:36:37 PM,28/09/2023 5:23:44 PM,,40
594,969,1448,GTL Chinoz Terminali,Подключение Чиназкого терминала к газовой сети,1999,29/10/2023 11:02:32 AM,,18111,,,,,1999,29/09/2023 11:02:32 AM,1913,3/10/2023 3:39:11 PM,29/09/2023 11:02:32 AM,,80
595,970,1448,GTL Chinoz Terminali,Подключение Чиназкого терминала к газовой сети,1999,29/10/2023 11:07:21 AM,,18111,,,,,1999,29/09/2023 11:07:21 AM,1913,3/10/2023 3:38:58 PM,29/09/2023 11:07:21 AM,,80
596,973,1448,Uzbekistan GTL,Qarshi shahrisa bo'lib o'tadigan Respublika xalqaro yarmakasi uchun,1185,3/10/2023 10:25:33 AM,,18169,,,,,1185,3/10/2023 10:25:33 AM,1913,3/10/2023 12:32:10 PM,3/10/2023 10:25:33 AM,,58
597,974,1448,Uzbekistan GTL Plant,Almashtirish va modiy texnik bazani yaratish uchun,1648,3/10/2023 11:38:52 AM,,18051,,,,,1648,3/10/2023 11:38:52 AM,1913,16/10/2023 9:44:34 AM,3/10/2023 11:38:52 AM,,53
598,976,1448,"Uzbekistan, Tashkent",курсы Академии СГБ Республики Узбекистан,1902,3/10/2023 12:18:19 PM,,18075,Обучение на недельных курсах в Академии СГБ РУ по направлению для получения сертификата (по согласованию с АО «УНГ»),,,,1902,3/10/2023 12:18:19 PM,1913,5/10/2023 4:50:26 PM,3/10/2023 12:18:19 PM,,38
599,975,1448,Uzbekistan GTL Plant,"Hiring a contractor for Engineering, Procurement and Construction of Single-Circuit Air Line of 6kV from UzGTL Plant to Workers town ",1924,3/10/2023 12:05:37 PM,,18047,Loyiha hujjatlarini va quilishni amalga oshirish uchun pudratchi yollash,,,,1924,3/10/2023 12:05:37 PM,1924,3/10/2023 2:31:33 PM,3/10/2023 12:05:37 PM,,68
600,977,1448,Uzbekistan GTL Plant,"Hiring a contractor for Engineering, Procurement and Construction of Single-Circuit Air Line of 6kV from UzGTL Plant to Workers Camp ",1924,3/10/2023 2:32:17 PM,,18047,Loyiha hujjatlarini va quilishni amalga oshirish uchun pudratchi yollash,,,,1924,3/10/2023 2:32:17 PM,1913,7/11/2023 12:53:27 PM,3/10/2023 2:32:17 PM,,72
601,979,1448,Uzbikistan GTL plant,for welding works ,1463,11/10/2023 10:34:54 AM,,18053,,,,,1463,4/10/2023 10:34:54 AM,1910,5/10/2023 3:36:21 PM,4/10/2023 10:34:54 AM,,75
602,981,1448,Tashkent,Принтер и терминал доступа,1903,4/10/2023 5:04:49 PM,,18128,,,,,1903,4/10/2023 5:04:49 PM,1913,5/10/2023 4:58:27 PM,4/10/2023 5:04:49 PM,,70
603,984,1448,Uzbekistan GTL,for GTL LAB project is required to conduct market study,1968,5/10/2023 1:59:21 PM,,18055,,,,,1968,5/10/2023 1:59:21 PM,1913,5/10/2023 4:44:42 PM,5/10/2023 1:59:21 PM,,46
604,985,1448,Uzbekistan GTL Plant,Preparing the hoist crane for maintenance (120-XP-203-XX-01),1137,6/11/2023 4:41:16 PM,,18047,,,,,1137,5/10/2023 4:41:16 PM,1913,16/10/2023 9:47:46 AM,5/10/2023 4:41:16 PM,,53
605,987,1448,Uzbekistan GTL Plant,Sentrafugal kompressorlar uchun wendor olib kelishi ko'zda tutilgan materiallar ,639,9/10/2023 12:00:00 AM,,18051,,,,,639,5/10/2023 4:58:01 PM,1913,16/10/2023 9:41:39 AM,5/10/2023 4:58:01 PM,,53
606,986,1448,Uzbekistan Gtl Toshkent ofisi,Ofis xodimlarini kerakli anjomlar bilan ta'minlash ( qor kurash uchun ),2020,5/11/2023 4:54:35 PM,,18126,,,,,2020,5/10/2023 4:54:35 PM,2020,5/10/2023 5:24:56 PM,5/10/2023 4:54:35 PM,,39
607,989,1448,Карши,размещение гостей компании в г.Карши,1955,6/10/2023 11:07:37 AM,,18074,,,,,1955,6/10/2023 11:07:37 AM,1913,6/10/2023 11:28:16 AM,6/10/2023 11:07:37 AM,,39
608,990,1448,Карши,размещение гостей компании в г.Карши,1955,6/10/2023 11:31:41 AM,,18074,,,,,1955,6/10/2023 11:31:41 AM,1913,6/10/2023 5:42:55 PM,6/10/2023 11:31:41 AM,,39
609,991,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Mahsulotlarni qabul qilib olish to’kib olish qurilmasi USN-150/175 ni qismlarini birlashtirib turuvchi rezina salniklarini sotib olish bo’yicha,2029,6/10/2023 3:29:46 PM,,18050,"Descriptionga tog'ri keladigan codeni topolmadik, aniqlashni iloji bo'lsa to'g'rillab yozish kerak.",,,,2029,6/10/2023 3:29:46 PM,1913,6/10/2023 5:42:23 PM,6/10/2023 3:29:46 PM,,80
610,993,1448,"""Uzbekistan GTL"" ""GTL Chinoz terminali""","Ambient air protection, harmful polluting gases from motor vehicles and soil analysis ",663,13/10/2023 4:52:09 PM,,18120,,,,,663,6/10/2023 4:52:09 PM,1913,10/10/2023 9:31:34 AM,6/10/2023 4:52:09 PM,,80
611,994,1448,"""Uzbekistan GTL"" ""GTL Chinoz terminali""","""provision of reconstruction and scheduled maintenance services automatic fire alarm systems object oil depot """"GTL Chinoz terminali""""""",663,13/10/2023 5:05:16 PM,,18113,,,,,663,6/10/2023 5:05:16 PM,1913,10/10/2023 9:32:05 AM,6/10/2023 5:05:16 PM,,80
612,997,,,,703,9/10/2023 1:53:22 PM,36625,18118,,,,,703,9/10/2023 1:53:22 PM,703,9/10/2023 1:53:22 PM,9/10/2023 1:53:22 PM,,
613,998,1448,Uzbekistan GTL Plant,Almashtirish va modiy texnik bazani yaratish uchun,1648,9/10/2023 4:53:56 PM,,18051,,,,,1648,9/10/2023 4:53:56 PM,1913,16/10/2023 9:44:11 AM,9/10/2023 4:53:56 PM,,53
614,999,1448,"""Uzbekistan GTL"" LLC","To buy laptops to reward the winners of the Most Selfless Teacher competition held by the limited liability company ""Uzbekistan GTL""",1902,9/10/2023 5:55:22 PM,,18178,"Awarding of the winners of the ""Most Devoted Teacher"" contest",,,,1902,9/10/2023 5:55:22 PM,1913,10/10/2023 9:31:04 AM,9/10/2023 5:55:22 PM,,38
615,1000,1448,"""Uzbekistan GTL"" LLC","Awarding of the winners of the ""Most Devoted Teacher"" contest",1902,9/10/2023 6:00:08 PM,,18178,"It was held by ""Uzbekistan GTL"" limited liability company. Purchase of photocrystals to honor the winners of the Most Dedicated Teacher Contest",,,,1902,9/10/2023 6:00:08 PM,1913,10/10/2023 9:30:09 AM,9/10/2023 6:00:08 PM,,38
616,1004,1448,Uzbekistan GTL Plant,Vagon-sisternalarga xavflilik darajasini bildiruvchi yorliq xarid qilish to'g'risida,691,10/10/2023 3:30:57 PM,,18178,,,,,691,10/10/2023 3:30:57 PM,691,10/10/2023 3:33:08 PM,10/10/2023 3:30:57 PM,,
617,1006,1448,Uzbekistan GTL LLC,"""Uzbekistan GTL"" zavodi hududidagi bosimi tushgan birlamchi yong'in o'chirgichlarni qayta to'ldirish uchun shartnoma qilish",695,18/10/2023 10:13:45 AM,,18113,,,,,695,11/10/2023 10:13:45 AM,1913,11/10/2023 10:11:59 PM,11/10/2023 10:13:45 AM,,71
618,1007,1448,Uzbekistan GTL,Procurement of USB 3.0 flash drives of 4Gb capacity for regional fair to give as gift to winners,1968,11/10/2023 11:30:21 AM,,18162,,,,,1968,11/10/2023 11:30:21 AM,1913,11/10/2023 10:11:26 PM,11/10/2023 11:30:21 AM,,46
619,1008,1448,Uzbekistan GTL plant,Spare parts for Unit 10 Pressure Safety Valves (PSV) to repair defects which may be found during inspection.,616,11/10/2023 2:50:02 PM,,18057,,,,,616,11/10/2023 2:50:02 PM,1913,29/10/2023 6:14:41 PM,11/10/2023 2:50:02 PM,,56
620,1008,1448,Uzbekistan GTL plant,Spare parts for Unit 10 Pressure Safety Valves (PSV) to repair defects which may be found during inspection.,616,11/10/2023 2:50:02 PM,,18057,,,,,616,11/10/2023 2:50:02 PM,616,18/10/2023 10:58:50 AM,11/10/2023 2:50:02 PM,,56
621,1008,1448,Uzbekistan GTL plant,Spare parts for Unit 10 Pressure Safety Valves (PSV) to repair defects which may be found during inspection.,616,11/10/2023 2:50:02 PM,,18057,,,,,616,11/10/2023 2:50:02 PM,616,11/10/2023 4:58:19 PM,11/10/2023 2:50:02 PM,,56
622,1016,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,11/10/2023 8:34:45 PM,,18151,,,,,2029,11/10/2023 8:34:45 PM,2029,11/10/2023 9:00:30 PM,11/10/2023 8:34:45 PM,,
623,1017,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,11/10/2023 9:00:38 PM,,18041,,,,,2029,11/10/2023 9:00:38 PM,2029,11/10/2023 9:07:37 PM,11/10/2023 9:00:38 PM,,
624,1018,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,11/10/2023 9:09:35 PM,,18126,,,,,2029,11/10/2023 9:09:35 PM,2029,11/10/2023 9:24:51 PM,11/10/2023 9:09:35 PM,,
625,1019,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,11/10/2023 9:25:09 PM,,18148,,,,,2029,11/10/2023 9:25:09 PM,2029,12/10/2023 9:22:33 AM,11/10/2023 9:25:09 PM,,
626,1020,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,11/10/2023 9:27:43 PM,,18116,,,,,2029,11/10/2023 9:27:43 PM,2029,12/10/2023 9:19:47 AM,11/10/2023 9:27:43 PM,,
627,1022,1448,Uzbekistan GTL Plant,Vagon-sisternalarga xavflilik darajasini bildiruvchi yorliq xarid qilish to'g'risida,691,12/10/2023 9:24:00 AM,,18178,,,,,691,12/10/2023 9:24:00 AM,1913,16/10/2023 9:38:40 AM,12/10/2023 9:24:00 AM,,41
628,1024,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 9:30:13 AM,,18148,,,,,2029,12/10/2023 9:30:13 AM,1913,16/10/2023 9:40:24 AM,12/10/2023 9:30:13 AM,,80
629,1025,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 9:34:14 AM,,18151,,,,,2029,12/10/2023 9:34:14 AM,1913,16/10/2023 9:38:23 AM,12/10/2023 9:34:14 AM,,80
630,1026,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 9:45:11 AM,,,,,,,2029,12/10/2023 9:45:11 AM,2029,12/10/2023 9:49:08 AM,12/10/2023 9:45:11 AM,,80
631,1028,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 9:51:53 AM,,18041,,,,,2029,12/10/2023 9:51:53 AM,1913,16/10/2023 9:40:07 AM,12/10/2023 9:51:53 AM,,80
632,1029,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 9:57:22 AM,,18126,,,,,2029,12/10/2023 9:57:22 AM,1913,16/10/2023 9:39:07 AM,12/10/2023 9:57:22 AM,,80
633,1031,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610",Tovar moddiy boylikni xarid qilish uchun,2029,12/10/2023 10:20:24 AM,,18116,,,,,2029,12/10/2023 10:20:24 AM,1913,16/10/2023 9:40:48 AM,12/10/2023 10:20:24 AM,,80
634,1032,1448,Uzbekistan GTL LLC,Uzbekistan GTLkompaniyasiga kerakli dori vositalarini xarid qilish ,695,19/10/2023 10:27:08 AM,,18166,,,,,695,12/10/2023 10:27:08 AM,1913,16/10/2023 9:41:13 AM,12/10/2023 10:27:08 AM,,71
635,1033,1448,UzGTL office in Tashkent,Publication in journal,1962,12/10/2023 2:46:32 PM,,18159,"размещение рекламы размером 226х280 на странице (стоимость составляет 15 000 000 сум) и размещение логотипа компании на каждой странице журнала (200 000 сум за страницу, в среднем общая стоимость составит 5 200 000 сум)",Размещение рекламы в специализированном журнале,,,1962,12/10/2023 2:46:32 PM,1913,16/10/2023 9:25:45 AM,12/10/2023 2:46:32 PM,,63
636,1034,,,,1656,12/10/2023 2:58:49 PM,43738,10,,,,,1656,12/10/2023 2:58:49 PM,1656,12/10/2023 2:58:49 PM,12/10/2023 2:58:49 PM,,
637,1038,1448,"""Uzbekistan GTL"" plant",Providing services for developing norms of usage chemicals and catalysts ,1920,13/10/2023 10:17:34 AM,,18086,,,13/10/2023 12:00:00 AM,,1920,13/10/2023 10:17:34 AM,1973,27/10/2023 4:12:24 PM,13/10/2023 10:17:34 AM,,52
638,1039,1448,Uzbekistan GTL LLC,«Uzbekistan GTL» МЧЖ компаниясининг Автотранспортлардан фойдаланиш бўлимига тегишли 250 тоннали KOBELCO СКS2500 маркали кранига мувофиқлик сертификатини олиш,695,20/10/2023 5:10:24 PM,,18064,,,,,695,13/10/2023 5:10:24 PM,1913,19/10/2023 8:43:34 AM,13/10/2023 5:10:24 PM,,71
639,1041,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б","Автошины для внедорожникаToyota Land Cruiser Ширина, высота, диаметр: 265/65-R-18.",1921,24/10/2023 5:30:05 PM,,18061,Товар должен быть произведен не ранее 2023 года . Товар должен быть новым ранее не использованный.,,,,1921,17/10/2023 5:30:05 PM,1921,1/11/2023 4:59:50 PM,17/10/2023 5:30:05 PM,,51
640,1044,1448,Uzbekistan GTL plant,for monitoring the pH of the pre-cooling system make-up water,812,10/11/2023 11:22:04 AM,,18082,,,,,812,18/10/2023 11:22:04 AM,1913,18/10/2023 6:39:49 PM,18/10/2023 11:22:04 AM,,47
641,1045,1448,Uzbekistan GTL plant,"Услуги по получению экспертного заключения от ГУП ""Шахарсозлик хужжатлари экспертизаси"" на проектно-сметную документацию для осуществления строительства операторского здания В35/7 на установке 45.",1685,25/10/2023 3:29:34 PM,,18052,,,,,1685,18/10/2023 3:29:34 PM,1913,19/10/2023 8:43:55 AM,18/10/2023 3:29:34 PM,,31
642,1046,1448,"2.Obyekt joylashgan joy :O‘zbekiston Respublikasi, Toshkent viloyati, Chinoz tumani, Eski toshkent MFY, Kryuk ko’chasi Pochta indeksi: 111610","На техническое обследование и инструментальное исследование строительных конструкций Эстакады лёгкого типа для осмотра котлов-цистерн под налив светлых нефтепродуктов на “GTL Chinoz terminal” в Ташкенте области Чиназкий район, Республики Узбекистан.",2029,19/10/2023 11:21:02 AM,,18052,,,,,2029,19/10/2023 11:21:02 AM,1913,24/10/2023 10:50:32 PM,19/10/2023 11:21:02 AM,,80
643,1047,1448,Uzbekistan GTL LLC,On the purchase of special containers for storage and temporary placement of household waste,695,26/10/2023 12:16:05 PM,,18120,,,,,695,19/10/2023 12:16:05 PM,1913,23/10/2023 8:23:43 PM,19/10/2023 12:16:05 PM,,71
644,1050,1448,Uzbikistan GTL plant,For technical maintenance of HVAC system ,1463,20/11/2023 4:11:40 PM,,18053,,,,,1463,20/10/2023 4:11:40 PM,1913,24/10/2023 10:49:12 PM,20/10/2023 4:11:40 PM,,75
645,1051,1448,Uzbekistan GTL,In order to repair and maintain gate valves installed on BFW line,1973,20/10/2023 4:54:01 PM,,18050,,,,,1973,20/10/2023 4:54:01 PM,1913,23/10/2023 8:22:42 PM,20/10/2023 4:54:01 PM,,53
646,1052,1448,Uzbekistan GTL,In order to designing with seal system modified mechanical seal of 130-PC-005A/B pump,1973,20/10/2023 4:57:14 PM,,18045,,,,,1973,20/10/2023 4:57:14 PM,1913,23/10/2023 8:25:37 PM,20/10/2023 4:57:14 PM,,53
647,1053,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasi uchun,703,21/10/2023 1:48:34 PM,,18169,,,,,703,21/10/2023 1:48:34 PM,1913,31/10/2023 4:09:46 PM,21/10/2023 1:48:34 PM,,40
648,1054,1448,,,1889,23/10/2023 10:53:13 AM,,18142,"Заявка на закупку товаров для офиса (кофе, сахар, чай)",,,,1889,23/10/2023 10:53:13 AM,1889,23/10/2023 11:11:14 AM,23/10/2023 10:53:13 AM,,39
649,1056,1448,"""Uzbekistan GTL"" ""GTL Chinoz terminali""",2-3 хавфлилик синфига мансуб саноат чиқиндиларни утилизация қилиш,663,31/10/2023 2:49:23 PM,,18120,,,,,663,23/10/2023 2:49:23 PM,1913,24/10/2023 10:50:59 PM,23/10/2023 2:49:23 PM,,80
650,1061,1448,Chinoz terminali ,"Recycling services industrial waste 2-3 hazard class during the operation of the facility LLC ""Uzbekistan GTL"" ""GTL Chinoz terminal",663,31/10/2023 11:37:49 AM,,18120,,,,,663,24/10/2023 11:37:49 AM,1913,24/10/2023 10:51:26 PM,24/10/2023 11:37:49 AM,,80
651,1062,1448,Chinoz terminali ,GTL Chinoz Terminal Analysis of sources of agri cultural drinking water supply,663,24/10/2023 11:46:29 AM,,18120,,,,,663,24/10/2023 11:46:29 AM,1913,24/10/2023 10:52:17 PM,24/10/2023 11:46:29 AM,,80
652,1063,1448,Chinoz terminali ,"""GTL Chinoz Environmental norm for terminal"". (PDV, PDO, PDS and RSV) development of documents and the State environmental expertise to carry out their work",663,31/10/2023 11:49:00 AM,,18120,,,,,663,24/10/2023 11:49:00 AM,1913,24/10/2023 10:54:06 PM,24/10/2023 11:49:00 AM,,80
653,1064,1448,,,1889,24/10/2023 1:40:49 PM,,18151,Заявка для закупки зернового кофе и сахара ,,3/11/2023 12:00:00 AM,,1889,24/10/2023 1:40:49 PM,1913,24/10/2023 10:48:08 PM,24/10/2023 1:40:49 PM,,39
654,1066,1448,"Uzbikistan GTL plant, Admin building, Chinaz terminal and campus ",To ensure proper working condition of HVAC systems  ,1463,31/10/2023 4:32:18 PM,,18053,,,,,1463,24/10/2023 4:32:18 PM,1463,24/10/2023 4:38:54 PM,24/10/2023 4:32:18 PM,,75
655,1065,1448,,to ensure continuous operation of the HVAC system,1987,30/10/2023 4:23:25 PM,,18054,, ,24/10/2023 12:00:00 AM,,1987,24/10/2023 4:23:25 PM,1987,10/11/2023 9:27:26 AM,24/10/2023 4:23:25 PM,,57
