Work Order Spare ID,Work Order ID,Work Order Spare Description,Estimated Quantity,Estimated Unit Cost,Actual Quantity,UOMID,Work Order Component ID
12535,86727,Quloqchin( беруши),1.0000000,0.1834000,0.0000000,15,65043
12536,86727,Наушники противошумные СОМЗ-77 Победа™ арт. 60677,1.0000000,21.8802000,0.0000000,2,65043
12537,86727,Очки защитные ЗНГ1 PANORAMA,1.0000000,5.4700000,0.0000000,2,65043
12538,86727,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,0.0000000,2,65043
12539,86727,перчатки форменные для военнослужащих,1.0000000,10.0000000,0.0000000,15,65043
12540,86727,"Каска защитная СОМЗ-55 ""FavoriT Trek""",1.0000000,5.2800000,0.0000000,2,65043
12541,86727,"Химзащитная одежда(EN14325 , ISO16602)",1.0000000,279.0179000,0.0000000,8,65043
12542,86727,Плащ влагозащитны,1.0000000,10.1600000,1.0000000,2,65043
12543,86728,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,65044
12544,86728,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,0.0000000,15,65044
12545,86728,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,0.0000000,8,65044
12546,86728,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,0.0000000,8,65044
12547,86728,Quloqchin( беруши),1.0000000,0.1834000,0.0000000,15,65044
12548,86728,Наушники противошумные СОМЗ-77 Победа™ арт. 60677,1.0000000,21.8802000,0.0000000,2,65044
12549,86728,Очки защитные ЗНГ1 PANORAMA,1.0000000,5.4700000,0.0000000,2,65044
12550,86728,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,0.0000000,2,65044
12551,86728,перчатки форменные для военнослужащих,1.0000000,10.0000000,0.0000000,15,65044
12552,86728,"Каска защитная СОМЗ-55 ""FavoriT Trek""",1.0000000,5.2800000,0.0000000,2,65044
12553,86728,"Химзащитная одежда(EN14325 , ISO16602)",1.0000000,279.0179000,0.0000000,8,
12554,86728,Плащ влагозащитны,1.0000000,10.1600000,0.0000000,2,
12555,86729,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,0.0000000,15,65045
12556,86729,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,1.0000000,0.1000000,0.0000000,15,65045
12557,86729,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,0.0000000,8,65045
12558,86729,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,0.0000000,8,65045
12559,86729,Quloqchin( беруши),1.0000000,0.1834000,0.0000000,15,65045
12560,86729,Наушники противошумные СОМЗ-77 Победа™ арт. 60677,1.0000000,21.8802000,0.0000000,2,65045
12561,86729,Очки защитные ЗНГ1 PANORAMA,1.0000000,5.4700000,0.0000000,2,65045
12562,86729,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,0.0000000,2,65045
12563,86729,перчатки форменные для военнослужащих,1.0000000,10.0000000,0.0000000,15,65045
12564,86729,"Каска защитная СОМЗ-55 ""FavoriT Trek""",1.0000000,5.2800000,0.0000000,2,65045
12565,86729,"Химзащитная одежда(EN14325 , ISO16602)",1.0000000,279.0179000,0.0000000,8,
12566,86729,Плащ влагозащитны,1.0000000,10.1600000,0.0000000,2,
12567,86758,Цилиндр теплоизоляционный ТЕХНО 120 1200х49х25мм,50.0000000,2.2800000,50.0000000,12,78187
12568,86758,Фольга 0.06х1000мм алюминиевая,300.0000000,6.6056000,300.0000000,17,78187
12569,86758,Трубка резиновая 54х25мм,120.0000000,2.1990000,120.0000000,12,78187
12570,86758,Пряжка 0.5х12мм AISI 304,1000.0000000,0.0505000,1000.0000000,2,78187
12571,86758,Лента изоляционная 1х200мм EKAFLEX,725.0000000,1.1931000,725.0000000,12,78187
12572,86752,"Size: 3"" (Size: 80mm) Gasket, SOFT IRON RJ B16.20 CL900 R OCTAGONAL",2.0000000,21.1743000,2.0000000,2,65078
12573,86722,Плащ влагозащитны,12.0000000,10.1600000,12.0000000,2,
12574,84682,Филтрь (ГОСТ 12.4.293 - 2015EN 136 : 1998),4.0000000,7.9719000,4.0000000,2,62469
12575,86772,Самоклеющихся наклеек для маркировки перевозки дизельного топлоиво/нафты,200.0000000,0.8000000,200.0000000,2,
12576,86713,"Абразивный отрезной круг Т41 d 125*1,6*22мм",2.0000000,0.6000000,2.0000000,2,65521
12578,86723,"Size: 4"" (Size: 100mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,10.7063000,0.0000000,2,
12579,86723,"Size: 6"" (Size: 150mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,8.3319000,0.0000000,2,
12580,86723,"Size: 2"" (Size: 50mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",3.0000000,6.2127000,0.0000000,2,
12581,86723,316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND Size3,2.0000000,1.9600000,0.0000000,2,
12582,86723,"Spiral Wound Gasket/ASME B16.20-2012/24""-150# RF/Flexicarb + 317L With S.S 317L Inner Ring&CS Outer Ring 135-VD-008 / 140-VD-008",1.0000000,237.6500000,0.0000000,2,
12583,86703,"Абразивный круг отрезной Т41, 14А 230x1.8x22мм",1.0000000,0.8291000,0.0000000,2,
12584,86703,Электроды сварочные марки УОНИ 13/55 диаметром 3 мм,0.5000000,1.7829000,0.0000000,17,
12585,86704,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,
12586,86705,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,
12587,86758,Фольга 0.06х1000мм алюминиевая,0.0000000,6.6056000,0.0000000,17,78187
12588,86775,"Size: 24"" (Size: 600mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",1.0000000,58.7570000,0.0000000,2,
12589,86775,"Size: 3"" (Size: 80mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",4.0000000,7.6510000,0.0000000,2,
12590,86775,316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM THK (3.2MM RING) SPR WND Size4,2.0000000,1.8400000,0.0000000,2,
12591,64083,"Высокотемпературный силиконовый герметик ""TYTAN""",48.0000000,6.9300000,0.0000000,2,78177
12592,64083,"Высокотемпературный силиконовый герметик ""TYTAN""",53.0000000,6.9300000,0.0000000,2,78177
12593,76734,"Высокотемпературный силиконовый герметик ""TYTAN""",28.0000000,6.9300000,0.0000000,2,77614
12594,76734,"Высокотемпературный силиконовый герметик ""TYTAN""",72.0000000,6.9300000,0.0000000,2,77614
12596,45069,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12597,45053,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12598,45074,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12599,45088,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12600,45084,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12601,45068,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12602,45064,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12603,45086,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12604,45078,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12605,45079,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12606,45052,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12607,45056,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12608,45057,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12609,45050,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12610,45075,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12611,45061,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12612,45080,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12613,45089,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12614,45058,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12615,86620,"Проволока из нержавеющей стали 1,2мм., AISI304",10.0000000,12.1000000,10.0000000,17,66257
12616,86620,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",160.0000000,8.4624000,0.0000000,,66257
12617,67611,"Size: 3"" (Size: 80mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",4.0000000,7.6510000,4.0000000,2,65117
12618,67611,Gasket 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20P 4.5MM thickness (3.2MM RING) Spiral Wound CL150,4.0000000,6.6212000,0.0000000,2,65117
12619,67611,"Gasket, Non Asbestos for  140-TK-001-16-M3-5-spare  - 3.0T 762 * 600",1.0000000,738.0000000,1.0000000,2,65117
12620,67611,"Gasket, Non Asbestos for 140-TK-001-17-M4-5-spare  - 3.0T 762 * 600",2.0000000,738.0000000,0.0000000,2,65117
12621,67611,"Size: 1"" (Size: 25mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,6.6212000,0.0000000,2,65117
12622,67611,"Size: 10"" (Size: 250mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,12.9276000,0.0000000,2,65117
12623,86620,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",160.0000000,8.4624000,160.0000000,,66257
12624,86797,"Стропа текстильная, полиэстер. 0.8 тонн, Длина - 2000мм",2.0000000,3.7379000,2.0000000,2,
12625,86797,"Стропа текстильная, полиэстер. 2.4 тонн, Длина - 4000мм",6.0000000,11.9429000,6.0000000,2,
12626,86797,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 2000мм",2.0000000,5.1965000,2.0000000,2,
12627,86797,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 3000мм",4.0000000,8.9800000,4.0000000,2,
12628,86797,"Стропа текстильная из полиэстера, грузоподьемность- 3.5 тонн, Длина - 4000мм",6.0000000,28.8545000,6.0000000,2,
12629,86797,"Стропа текстильная из полиэстера, грузоподьемность- 5.0 тонн, Длина - 4000мм",2.0000000,33.6407000,2.0000000,2,
12630,86797,"Стропа текстильная из полиэстера, грузоподьемность- 5.0 тонн, Длина - 6000мм",2.0000000,6.8376000,2.0000000,2,
12631,86902,"Стропа текстильная, полиэстер. 0.8 тонн, Длина - 4000мм",2.0000000,6.6552000,2.0000000,2,69411
12632,86902,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 4000мм",2.0000000,19.8745000,2.0000000,2,69411
12633,86902,"Стропа текстильная, полиэстер. 2.4 тонн, Длина - 6000мм",2.0000000,16.2278000,2.0000000,2,69411
12634,86902,"Стропа текстильная из полиэстера, грузоподьемность- 3.5 тонн, Длина - 6000мм",2.0000000,22.9742000,2.0000000,2,69411
12635,86903,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 2000мм",4.0000000,5.1965000,4.0000000,2,65224
12636,86903,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 3000мм",4.0000000,8.9800000,4.0000000,2,65224
12637,86903,"Стропа текстильная из полиэстера, грузоподьемность- 1.6 тонн, Длина - 4000мм",4.0000000,19.8745000,4.0000000,2,65224
12638,86903,"Стропа текстильная, полиэстер. 2.4 тонн, Длина - 4000мм",4.0000000,11.9429000,4.0000000,2,65224
12639,67611,"Size: 14"" (Size: 350mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,20.8509000,0.0000000,2,65117
12640,67611,"Size: 16"" (Size: 400mm) GSKT, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM THK (3.2MM RING) SPR WND (I5846904)",8.0000000,14.3400000,8.0000000,2,65117
12641,67611,"Size: 2"" (Size: 50mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",12.0000000,4.7659000,0.0000000,2,65117
12642,67611,"Size: 30"" (Size: 750mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,73.4463000,0.0000000,2,65117
12643,67611,"Size: 8"" (Size: 200mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",2.0000000,12.5191000,0.0000000,2,65117
12644,70910,ТSh 2184-2013 Texnikaviy sulfat kislotasi,62.3500000,91.2000000,62.3500000,11,
12645,86926,Аргон газообразный,30.8000000,4.3800000,30.8000000,21,65253
12646,86926,Гелий марка А,5.7000000,46.5866000,5.7000000,21,65253
12647,43385,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30174
12648,43394,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30183
12649,43395,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30184
12650,86927,Gaz Niqob (Противогаз шланговый) FN-7,1.0000000,773.8333000,1.0000000,8,
12651,43400,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30189
12652,43401,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30190
12653,43402,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30191
12654,43377,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30166
12655,67615,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12656,43465,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12657,43455,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12658,43453,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12659,43452,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12660,43451,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12661,43439,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12662,43430,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12663,43425,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12665,43419,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12666,72568,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12667,43418,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12668,43417,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12669,59896,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12670,43443,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12671,43442,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12672,43458,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12673,43415,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12674,86928,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,65258
12675,86929,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,65259
12676,71547,Hycog IC 10. Коагулянт,2250.0000000,1.1000000,2250.0000000,17,
12677,73694,MemKare MK 600,1250.0000000,4.4124000,1250.0000000,17,
12678,71796,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,1.0000000,8,
12679,43445,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12680,86931,SPARE PARTS: TC806B1076  PHOTOELECTRIC SMOKE DETECTOR (S. 790/ 7 OF 11),1.0000000,58.4905000,1.0000000,2,78879
12681,86932,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,1.0000000,8,65260
12682,86933,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,1.0000000,8,65261
12683,86934,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,1.0000000,8,65262
12684,86932,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,1.0000000,15,
12685,86932,Очки защитные О55 HAMMER PROFI super,1.0000000,3.5700000,1.0000000,2,
12686,86932,"Каска защитная СОМЗ-55 ""FavoriT Trek""",1.0000000,5.2800000,1.0000000,2,
12687,86932,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12688,86932,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,1.0000000,2,
12689,86933,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,18.2400000,1.0000000,15,
12690,86933,Очки защитные О55 HAMMER PROFI super,1.0000000,3.5700000,1.0000000,2,
12691,86933,"Каска защитная СОМЗ-55 ""FavoriT Trek""",1.0000000,5.2800000,1.0000000,2,
12692,86933,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12693,86933,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,1.0000000,2,
12694,86934,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12695,43460,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12696,43429,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12697,43456,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12698,86902,Половая тряпка,37.0000000,4.6600000,37.0000000,17,69411
12699,86971,"130-PCV-1099 / 130-PCV-2099 X5976PRVSPARES003-0000-999 Control Valve - Spares EM PRV Spares 5976-003-001 / Прокладки для предохранительного клапана, из резины",1.0000000,2580.3273000,1.0000000,8,65329
12700,86972,"130-PCV-1099 / 130-PCV-2099 X5976PRVSPARES003-0000-999 Control Valve - Spares EM PRV Spares 5976-003-001 / Прокладки для предохранительного клапана, из резины",1.0000000,2580.3273000,1.0000000,8,65331
12701,86973,"Паста для притирки (разм 1200, 100гр)/ Pasta for grinding",1.0000000,14.9542000,1.0000000,2,69412
12702,86973,"Паста для притирки (разм 2000, 100гр)/ Pasta for grinding",1.0000000,14.9542000,1.0000000,2,69412
12703,86973,Паста для притирки клапанов (размер 1200х750),1.0000000,14.9542000,1.0000000,2,69412
12704,86973,Паста для притирки клапанов (размер 600х750),1.0000000,14.9542000,1.0000000,2,69412
12705,86973,Паста для притирки клапанов (размер F320 x 750мл),2.0000000,14.1616000,2.0000000,2,69412
12706,86973,Паста для притирки клапанов (размер F400 x 750мл),2.0000000,14.1616000,2.0000000,2,69412
12707,86973,Паста для притирки клапанов (размер F800 x 750мл),1.0000000,14.1616000,1.0000000,2,69412
12708,86973,"Паста для протирки (размер #1000, 100гр",1.0000000,29.1039000,1.0000000,2,69412
12709,86973,"Паста для протирки (размер #1500, 100гр)",1.0000000,29.1039000,1.0000000,2,69412
12710,86973,"Паста для протирки (размер #600, 100гр)",1.0000000,20.3678000,1.0000000,2,69412
12711,86973,"Паста для протирки (размер #800, 100гр)",1.0000000,20.3678000,1.0000000,2,69412
12712,86973,Наждачная бумага от 0 мм до 20мм,1.0000000,4.7835000,1.0000000,10,69412
12713,86973,Наждачная бумага от 20 мм до 40 мм. ,1.0000000,5.5807000,1.0000000,10,69412
12714,86973,Наждачная бумага от 40 мм до 60мм.,1.0000000,6.3780000,1.0000000,10,69412
12715,43396,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30185
12716,43378,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30167
12717,86453,"Абразивные отрезные круги 230 x1,8*1,9 22,23 А 30 S BF 80.2",5.0000000,0.7972000,5.0000000,2,66434
12718,86453,Электроды сварочные марки УОНИ 13/55 диаметром 3 мм,2.0000000,1.7829000,2.0000000,17,66434
12719,86617,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,1.0000000,8,
12720,86979,"Size: 2"" (Size: 50mm) GSKT, SOFT IRON RJ B16.20 CL1500  R OCTAGONAL (I9488258)",1.0000000,2.9900000,1.0000000,2,75732
12721,86926,"Bearing Bush / Втулка подшипника BRNG 45X30, номер оборудования: 110-PC-231 A/B, номер детали: 68009355",24.0000000,314.6300000,24.0000000,2,65253
12722,61064,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12723,87024,Специальная форменная одежда ГОСТ 27575-87,1.0000000,43.6600000,0.0000000,8,65377
12724,61063,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12725,87024,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12726,43517,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,30316
12727,43519,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12728,43521,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12729,43522,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12730,43522,Спецодежда зимний,1.0000000,34.4800000,0.0000000,8,
12731,43524,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12732,43527,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12733,43528,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12734,43530,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12735,43532,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12736,43535,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12737,43537,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12738,59783,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12739,43538,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12740,43540,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12741,82185,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12742,43547,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12743,43550,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12744,43552,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12745,59790,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12746,43558,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12747,86926,Баллон гелиевый 40л 150 Атм ГОСТ 949-73 2020г/в ,1.0000000,229.3071000,1.0000000,2,65253
12748,87028,Бытовые холодильники -HS-117 RN,2.0000000,171.1600000,2.0000000,2,65382
12749,27012,Смазка пластичная универсальная WD-40 400 ml,2.0000000,6.7076000,2.0000000,2,65384
12750,86974,Смазка пластичная универсальная WD-40 400 ml,2.0000000,6.7076000,2.0000000,2,65386
12751,84682,Филтрь (ГОСТ 12.4.293 - 2015EN 136 : 1998),4.0000000,7.9719000,4.0000000,2,62469
12752,65320,Спецодежда зимний,1.0000000,34.4800000,1.0000000,8,
12753,74811,Смазка пластичная универсальная WD-40 400 ml,2.0000000,6.7076000,2.0000000,2,75341
12754,86973,Смазка пластичная универсальная WD-40 400 ml,2.0000000,6.7076000,2.0000000,2,69412
12756,86973,Наждачная бумага от 20 мм до 40 мм. ,1.0000000,5.5807000,1.0000000,10,69412
12757,86973,Наждачная бумага от 0 мм до 20мм,1.0000000,4.7835000,1.0000000,10,69412
12758,86967,"Full Thread Screw Bolt/ASME B18.31.2-2014/1 1/4""-8UN-220L/SA-193 Gr.B7/Coating Fluorocarbon 130-VD-032",0.5000000,2.3000000,0.0000000,2,
12759,86967,Наждачная бумага от 20 мм до 40 мм. ,0.2000000,5.5807000,0.0000000,10,
12760,86967,Наждачная бумага от 0 мм до 20мм,0.2000000,4.7835000,0.0000000,10,
12761,87040,Бытовые холодильники -HS-117 RN,1.0000000,171.1600000,1.0000000,2,
12762,87041,Бытовые холодильники -HS-117 RN,1.0000000,171.1600000,1.0000000,2,65412
12763,27012,"Spiral Wound Gasket/ASME B16.20-2012/24""-150# RF/Flexicarb + 316L With CS Inner Ring&Outer Ring 130-VD-012 / 130-VD-032",1.0000000,78.0000000,0.0000000,2,65384
12764,86930,питьевая вода в бутылях емкостью 18.9л,634.0000000,0.0000000,634.0000000,2,
12765,74811,"Size: 2"" S-160 (Size:50mm Thk: 8.74mm) CAP, CS A234-WPB-SMLS  BE B16.9 (I13971204) ",2.0000000,2.9600000,2.0000000,2,75341
12767,87049,Круг абразивный армир 41 230 1.6 22.23А 40S BF 80 2мет + нерж,10.0000000,0.6800000,10.0000000,2,67794
12768,86927,Gaz Niqob (Противогаз шланговый) FN-7,1.0000000,773.8333000,1.0000000,8,
12769,86616,"Маски наркозные, дыхательные (резиновые, латексные, из полимерных материалов)",1.0000000,57.0000000,1.0000000,2,
12770,86616,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,1.0000000,8,
12771,86926,Химические реактивы (Изопропиловый спир),5.0000000,6.3393000,5.0000000,17,65253
12772,86926,"SML TUBE 1/2' 0.0 X 0.065"" THK, A269 TP316/L",42.0000000,8.0500000,42.0000000,12,65253
12773,86926,"Size: 2"" (Size: 50mm) GSKT, PTFE RF B16.21 CL150 3MM THK FLAT RING (I27853960)",4.0000000,1.6300000,4.0000000,2,65253
12774,86926,Противогаз (ГОСТ 12.4.293 -2015 EN 136 : 1998),4.0000000,40.8562000,4.0000000,2,65253
12775,86926,Филтрь (ГОСТ 12.4.293 - 2015EN 136 : 1998),8.0000000,7.9719000,8.0000000,2,65253
12776,71848,BLAKBOND,25.0000000,0.8685000,25.0000000,17,65036
12777,45007,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12778,44999,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12779,44980,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12780,44954,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12781,59819,Бир марталик Комбинезон,1.0000000,2.6600000,0.0000000,2,44592
12782,84870,Бир марталик Комбинезон,1.0000000,2.6600000,0.0000000,2,62690
12783,59812,Бир марталик Комбинезон,1.0000000,2.6600000,0.0000000,2,44585
12784,84871,Бир марталик Комбинезон,1.0000000,2.6600000,0.0000000,2,62691
12785,87133,"Size: 18"" (Size: 450mm) Gasket, SOFT IRON RJ B16.20 CL900 R OCTAGONAL",2.0000000,222.8240000,0.0000000,2,
12786,87140,Бир марталик Бахила,13.0000000,0.3400000,13.0000000,2,78882
12787,87140,Бир марталик Комбинезон,13.0000000,2.6600000,13.0000000,2,78882
12788,59952,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12789,59962,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12790,59955,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12791,82429,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12792,59964,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12793,59950,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12794,59956,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12795,59966,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12796,65572,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12797,59963,Куртка мужская с логотипом,1.0000000,34.4800000,1.0000000,8,
12798,67611,Бир марталик Комбинезон,15.0000000,2.6600000,15.0000000,2,65117
